model,feature,importance,abs_importance
gradient_boosting,num__source_indent_max_mean,0.0022190006118056834,0.0022190006118056834
gradient_boosting,num__source_identifier_count_mean,0.002197322119188275,0.002197322119188275
gradient_boosting,num__source_comment_line_ratio_gold_minus_loser,0.0021898736054591717,0.0021898736054591717
gradient_boosting,num__source_token_entropy_diff_abs,0.002187482194825823,0.002187482194825823
gradient_boosting,num__source_indent_std_max,0.002047431606962361,0.002047431606962361
gradient_boosting,num__source_operator_count_diff_abs,0.0020370007414889733,0.0020370007414889733
gradient_boosting,num__source_halstead_distinct_operands_mean,0.0019627756599617484,0.0019627756599617484
gradient_boosting,num__source_comment_line_ratio_mean,0.001960682829890976,0.001960682829890976
gradient_boosting,num__source_catch_count_gold_minus_loser,0.0019552871544089127,0.0019552871544089127
gradient_boosting,num__visual_horizontal_whitespace_ratio_diff_abs,0.0017882029653463593,0.0017882029653463593
gradient_boosting,num__visual_color_diversity_mean,0.0016382644778627138,0.0016382644778627138
gradient_boosting,num__source_switch_count_gold_minus_loser,0.0015733827228255025,0.0015733827228255025
gradient_boosting,num__source_operator_count_mean,0.001564586088489962,0.001564586088489962
gradient_boosting,num__source_brace_count_mean,0.0015170973403890694,0.0015170973403890694
gradient_boosting,num__visual_code_bounding_box_width_diff_abs,0.0015086336323128812,0.0015086336323128812
gradient_boosting,num__source_halstead_distinct_operands_diff_abs,0.0014880914501165896,0.0014880914501165896
gradient_boosting,num__visual_code_bounding_box_height_gold_minus_loser,0.0014591665606800243,0.0014591665606800243
gradient_boosting,num__source_method_like_count_mean,0.0014259702482591744,0.0014259702482591744
gradient_boosting,num__visual_line_length_max_gold_minus_loser,0.0014083233548834186,0.0014083233548834186
gradient_boosting,num__source_line_length_std_diff_abs,0.0013915034681243033,0.0013915034681243033
gradient_boosting,num__source_comment_line_ratio_diff_abs,0.0013683101893234935,0.0013683101893234935
gradient_boosting,num__source_loc_total_max,0.0013372195500607439,0.0013372195500607439
gradient_boosting,num__source_cyclomatic_estimate_diff_abs,0.0012634531630602963,0.0012634531630602963
gradient_boosting,num__visual_image_height_diff_abs,0.0012619263309729845,0.0012619263309729845
gradient_boosting,num__visual_estimated_line_height_gold_minus_loser,0.0012045901865720945,0.0012045901865720945
gradient_boosting,num__source_brace_count_diff_abs,0.0011777422753648866,0.0011777422753648866
gradient_boosting,num__source_nesting_mean_mean,0.001133881187959111,0.001133881187959111
gradient_boosting,num__source_avg_nonempty_line_length_diff_abs,0.001066005305664897,0.001066005305664897
gradient_boosting,num__source_loc_nonempty_diff_abs,0.00101267503949227,0.00101267503949227
gradient_boosting,num__source_cyclomatic_estimate_max,0.0009960604929157167,0.0009960604929157167
gradient_boosting,num__source_api_call_count_max,0.000946334550944292,0.000946334550944292
gradient_boosting,num__source_catch_count_mean,0.0009101712540117177,0.0009101712540117177
gradient_boosting,num__source_if_count_diff_abs,0.0007942316134476232,0.0007942316134476232
gradient_boosting,num__source_token_count_max,0.0007917195122057893,0.0007917195122057893
gradient_boosting,num__source_halstead_distinct_operands_gold_minus_loser,0.0007893574493951881,0.0007893574493951881
gradient_boosting,num__source_halstead_vocabulary_diff_abs,0.0007694587677459239,0.0007694587677459239
gradient_boosting,num__visual_image_height_mean,0.0007426567223205082,0.0007426567223205082
gradient_boosting,num__visual_image_width_diff_abs,0.0007373389047790724,0.0007373389047790724
gradient_boosting,num__visual_non_background_pixel_density_diff_abs,0.0007332264968352749,0.0007332264968352749
gradient_boosting,num__source_halstead_distinct_operators_diff_abs,0.0007205156694350311,0.0007205156694350311
gradient_boosting,num__visual_image_width_mean,0.0007052235953505315,0.0007052235953505315
gradient_boosting,num__source_loc_total_gold_minus_loser,0.0006929357145820705,0.0006929357145820705
gradient_boosting,num__visual_color_diversity_max,0.0006013395584073228,0.0006013395584073228
gradient_boosting,num__source_exception_handling_count_mean,0.0005527307714624522,0.0005527307714624522
gradient_boosting,num__source_if_count_gold_minus_loser,0.0005186280598453695,0.0005186280598453695
gradient_boosting,num__source_exception_handling_count_gold_minus_loser,0.0004915116035262491,0.0004915116035262491
gradient_boosting,num__source_operator_count_max,0.00047882191975625606,0.00047882191975625606
gradient_boosting,num__source_parenthesis_count_diff_abs,0.0004787230908484677,0.0004787230908484677
gradient_boosting,num__source_halstead_distinct_operators_max,0.0003879083189773133,0.0003879083189773133
gradient_boosting,num__visual_non_background_pixel_density_mean,0.00023554927432145262,0.00023554927432145262
gradient_boosting,num__visual_color_diversity_diff_abs,0.00016492943641161024,0.00016492943641161024
gradient_boosting,num__source_cyclomatic_estimate_gold_minus_loser,0.00015583902078684857,0.00015583902078684857
gradient_boosting,num__source_halstead_vocabulary_max,8.942986976732125e-05,8.942986976732125e-05
gradient_boosting,num__source_operator_count_gold_minus_loser,7.081472230753387e-05,7.081472230753387e-05
gradient_boosting,num__visual_code_bounding_box_width_mean,6.337941508407787e-05,6.337941508407787e-05
gradient_boosting,num__source_exception_handling_count_diff_abs,3.43113264232385e-05,3.43113264232385e-05
gradient_boosting,num__source_try_count_mean,2.1139624777278282e-05,2.1139624777278282e-05
gradient_boosting,num__source_line_length_std_mean,1.8511102987630606e-05,1.8511102987630606e-05
gradient_boosting,num__source_indent_std_gold_minus_loser,5.949561105813589e-06,5.949561105813589e-06
gradient_boosting,num__visual_line_length_mean_mean,3.822190520782907e-06,3.822190520782907e-06
gradient_boosting,num__source_nesting_max_mean,3.6480371861966587e-06,3.6480371861966587e-06
gradient_boosting,num__source_halstead_length_diff_abs,2.359973333209743e-06,2.359973333209743e-06
gradient_boosting,num__visual_code_bounding_box_width_max,1.962677138464017e-06,1.962677138464017e-06
gradient_boosting,num__visual_estimated_line_height_max,1.8066520785639874e-06,1.8066520785639874e-06
gradient_boosting,num__source_loc_total_mean,2.0881396682511998e-07,2.0881396682511998e-07
gradient_boosting,num__rf_margin_percentile,0.0,0.0
gradient_boosting,num__source_loc_nonempty_mean,0.0,0.0
gradient_boosting,num__source_comment_line_ratio_max,0.0,0.0
gradient_boosting,num__source_max_line_length_max,0.0,0.0
gradient_boosting,num__source_max_line_length_mean,0.0,0.0
gradient_boosting,num__source_identifier_count_diff_abs,0.0,0.0
gradient_boosting,num__source_identifier_count_gold_minus_loser,0.0,0.0
gradient_boosting,num__source_keyword_count_mean,0.0,0.0
gradient_boosting,num__source_literal_count_diff_abs,0.0,0.0
gradient_boosting,num__source_literal_count_max,0.0,0.0
gradient_boosting,num__source_indent_max_diff_abs,0.0,0.0
gradient_boosting,num__source_indent_max_max,0.0,0.0
gradient_boosting,num__source_nesting_mean_max,0.0,0.0
gradient_boosting,num__source_nesting_max_diff_abs,0.0,0.0
gradient_boosting,num__source_nesting_max_max,0.0,0.0
gradient_boosting,num__source_halstead_distinct_operators_mean,0.0,0.0
gradient_boosting,num__source_halstead_vocabulary_mean,0.0,0.0
gradient_boosting,num__source_halstead_length_max,0.0,0.0
gradient_boosting,num__source_halstead_volume_gold_minus_loser,0.0,0.0
gradient_boosting,num__source_parenthesis_count_max,0.0,0.0
gradient_boosting,num__source_method_like_count_diff_abs,0.0,0.0
gradient_boosting,num__source_if_count_max,0.0,0.0
gradient_boosting,num__source_for_count_diff_abs,0.0,0.0
gradient_boosting,num__source_for_count_max,0.0,0.0
gradient_boosting,num__source_for_count_mean,0.0,0.0
gradient_boosting,num__source_while_count_diff_abs,0.0,0.0
gradient_boosting,num__source_while_count_max,0.0,0.0
gradient_boosting,num__source_while_count_gold_minus_loser,0.0,0.0
gradient_boosting,num__source_switch_count_diff_abs,0.0,0.0
gradient_boosting,num__source_try_count_diff_abs,0.0,0.0
gradient_boosting,num__source_try_count_max,0.0,0.0
gradient_boosting,num__source_catch_count_diff_abs,0.0,0.0
gradient_boosting,num__source_catch_count_max,0.0,0.0
gradient_boosting,num__source_exception_handling_count_max,0.0,0.0
gradient_boosting,num__source_api_call_count_diff_abs,0.0,0.0
gradient_boosting,num__source_comment_line_count_diff_abs,0.0,0.0
gradient_boosting,num__source_comment_line_count_max,0.0,0.0
gradient_boosting,num__source_comment_line_count_mean,0.0,0.0
gradient_boosting,num__visual_image_width_max,0.0,0.0
gradient_boosting,num__visual_image_width_gold_minus_loser,0.0,0.0
gradient_boosting,num__visual_image_height_max,0.0,0.0
gradient_boosting,num__visual_image_height_gold_minus_loser,0.0,0.0
gradient_boosting,num__visual_code_bounding_box_width_gold_minus_loser,0.0,0.0
gradient_boosting,num__visual_code_bounding_box_height_diff_abs,0.0,0.0
gradient_boosting,num__visual_code_bounding_box_height_max,0.0,0.0
gradient_boosting,num__visual_code_bounding_box_height_mean,0.0,0.0
gradient_boosting,num__visual_code_bounding_box_area_ratio_diff_abs,0.0,0.0
gradient_boosting,num__visual_code_bounding_box_area_ratio_max,0.0,0.0
gradient_boosting,num__visual_code_bounding_box_area_ratio_mean,0.0,0.0
gradient_boosting,num__visual_code_bounding_box_area_ratio_gold_minus_loser,0.0,0.0
gradient_boosting,num__visual_left_margin_mean_diff_abs,0.0,0.0
gradient_boosting,num__visual_left_margin_mean_max,0.0,0.0
gradient_boosting,num__visual_left_margin_mean_mean,0.0,0.0
gradient_boosting,num__visual_left_margin_mean_gold_minus_loser,0.0,0.0
gradient_boosting,num__visual_left_margin_std_diff_abs,0.0,0.0
gradient_boosting,num__visual_left_margin_std_max,0.0,0.0
gradient_boosting,num__visual_left_margin_std_mean,0.0,0.0
gradient_boosting,num__visual_left_margin_std_gold_minus_loser,0.0,0.0
gradient_boosting,num__visual_left_margin_min_diff_abs,0.0,0.0
gradient_boosting,num__visual_left_margin_min_max,0.0,0.0
gradient_boosting,num__visual_left_margin_min_mean,0.0,0.0
gradient_boosting,num__visual_left_margin_min_gold_minus_loser,0.0,0.0
gradient_boosting,num__visual_left_margin_max_diff_abs,0.0,0.0
gradient_boosting,num__visual_left_margin_max_max,0.0,0.0
gradient_boosting,num__visual_left_margin_max_mean,0.0,0.0
gradient_boosting,num__visual_left_margin_max_gold_minus_loser,0.0,0.0
gradient_boosting,num__visual_indentation_depth_proxy_diff_abs,0.0,0.0
gradient_boosting,num__visual_indentation_depth_proxy_max,0.0,0.0
gradient_boosting,num__visual_indentation_depth_proxy_mean,0.0,0.0
gradient_boosting,num__visual_indentation_depth_proxy_gold_minus_loser,0.0,0.0
gradient_boosting,num__visual_vertical_whitespace_ratio_diff_abs,0.0,0.0
gradient_boosting,num__visual_vertical_whitespace_ratio_max,0.0,0.0
gradient_boosting,num__visual_vertical_whitespace_ratio_mean,0.0,0.0
gradient_boosting,num__visual_vertical_whitespace_ratio_gold_minus_loser,0.0,0.0
gradient_boosting,num__visual_number_of_visual_text_lines_diff_abs,0.0,0.0
gradient_boosting,num__visual_number_of_visual_text_lines_max,0.0,0.0
gradient_boosting,num__visual_number_of_visual_text_lines_mean,0.0,0.0
gradient_boosting,num__visual_number_of_visual_text_lines_gold_minus_loser,0.0,0.0
gradient_boosting,num__visual_estimated_line_height_diff_abs,0.0,0.0
gradient_boosting,num__visual_estimated_line_height_mean,0.0,0.0
gradient_boosting,num__visual_line_spacing_mean_diff_abs,0.0,0.0
gradient_boosting,num__visual_line_spacing_mean_max,0.0,0.0
gradient_boosting,num__visual_line_spacing_mean_mean,0.0,0.0
gradient_boosting,num__visual_line_spacing_mean_gold_minus_loser,0.0,0.0
gradient_boosting,num__visual_line_length_mean_max,0.0,0.0
gradient_boosting,num__visual_line_length_mean_gold_minus_loser,0.0,0.0
gradient_boosting,num__visual_line_length_max_max,0.0,0.0
gradient_boosting,num__visual_line_length_max_mean,0.0,0.0
gradient_boosting,num__visual_line_length_std_diff_abs,0.0,0.0
gradient_boosting,num__visual_line_length_std_max,0.0,0.0
gradient_boosting,num__visual_line_length_std_mean,0.0,0.0
gradient_boosting,num__visual_line_length_std_gold_minus_loser,0.0,0.0
gradient_boosting,num__visual_dense_block_ratio_diff_abs,0.0,0.0
gradient_boosting,num__visual_dense_block_ratio_max,0.0,0.0
gradient_boosting,num__visual_dense_block_ratio_mean,0.0,0.0
gradient_boosting,num__visual_dense_block_ratio_gold_minus_loser,0.0,0.0
gradient_boosting,num__visual_empty_vertical_gap_count_diff_abs,0.0,0.0
gradient_boosting,num__visual_empty_vertical_gap_count_max,0.0,0.0
gradient_boosting,num__visual_empty_vertical_gap_count_mean,0.0,0.0
gradient_boosting,num__visual_empty_vertical_gap_count_gold_minus_loser,0.0,0.0
gradient_boosting,num__visual_error_diff_abs,0.0,0.0
gradient_boosting,num__visual_error_max,0.0,0.0
gradient_boosting,num__visual_error_mean,0.0,0.0
gradient_boosting,num__visual_error_gold_minus_loser,0.0,0.0
gradient_boosting,cat__difficulty_easy,0.0,0.0
gradient_boosting,cat__difficulty_hard,0.0,0.0
gradient_boosting,cat__difficulty_medium,0.0,0.0
logistic_regression,num__source_avg_nonempty_line_length_gold_minus_loser,1.7996544988533458,1.7996544988533458
logistic_regression,num__source_avg_line_length_gold_minus_loser,-1.7451231970335344,1.7451231970335344
logistic_regression,num__source_parenthesis_count_gold_minus_loser,1.25411615952041,1.25411615952041
logistic_regression,num__source_identifier_count_gold_minus_loser,-1.0459468474585418,1.0459468474585418
logistic_regression,num__source_method_like_count_gold_minus_loser,1.0205288389374874,1.0205288389374874
logistic_regression,num__source_operator_count_gold_minus_loser,0.9513675424914279,0.9513675424914279
logistic_regression,num__source_literal_count_gold_minus_loser,-0.7937913754716017,0.7937913754716017
logistic_regression,num__source_indent_max_mean,-0.7838317824512754,0.7838317824512754
logistic_regression,num__source_avg_token_length_diff_abs,0.7611122003934541,0.7611122003934541
logistic_regression,num__source_avg_token_length_mean,-0.7070544322513982,0.7070544322513982
logistic_regression,num__source_brace_count_gold_minus_loser,-0.6710950361116309,0.6710950361116309
logistic_regression,num__source_halstead_vocabulary_mean,-0.6412696721968021,0.6412696721968021
logistic_regression,num__source_identifier_unique_count_mean,0.6391970769570504,0.6391970769570504
logistic_regression,num__source_operator_count_diff_abs,-0.6263856594888971,0.6263856594888971
logistic_regression,num__source_halstead_distinct_operands_mean,-0.6258745566041508,0.6258745566041508
logistic_regression,num__source_while_count_mean,0.6009536722323818,0.6009536722323818
logistic_regression,num__abs_human_score_gap,0.5690162521258592,0.5690162521258592
logistic_regression,num__source_keyword_count_gold_minus_loser,0.566878875597646,0.566878875597646
logistic_regression,num__source_method_like_count_diff_abs,-0.5497799671641217,0.5497799671641217
logistic_regression,num__source_while_count_diff_abs,-0.5438501199644287,0.5438501199644287
logistic_regression,num__rf_margin_abs,0.5428806315619379,0.5428806315619379
logistic_regression,num__visual_image_height_gold_minus_loser,-0.5426887371494505,0.5426887371494505
logistic_regression,num__visual_code_bounding_box_height_gold_minus_loser,-0.5426887371494505,0.5426887371494505
logistic_regression,num__visual_estimated_line_height_gold_minus_loser,-0.5426887371494505,0.5426887371494505
logistic_regression,num__source_catch_count_mean,0.542567075897535,0.542567075897535
logistic_regression,num__source_blank_line_ratio_mean,-0.5380149948593039,0.5380149948593039
logistic_regression,num__source_halstead_length_diff_abs,0.5355229552265462,0.5355229552265462
logistic_regression,num__source_indent_mean_mean,0.5295306272701418,0.5295306272701418
logistic_regression,num__visual_aspect_ratio_mean,0.5129847849430297,0.5129847849430297
logistic_regression,num__source_try_count_gold_minus_loser,-0.5035007658442633,0.5035007658442633
logistic_regression,num__source_exception_handling_count_diff_abs,0.4941529442542634,0.4941529442542634
logistic_regression,num__source_halstead_distinct_operators_mean,-0.49384815770350277,0.49384815770350277
logistic_regression,num__source_operator_count_mean,0.49235273901836757,0.49235273901836757
logistic_regression,num__source_halstead_volume_diff_abs,-0.478424407279475,0.478424407279475
logistic_regression,num__source_exception_handling_count_mean,-0.46761618031315877,0.46761618031315877
logistic_regression,num__source_blank_line_ratio_gold_minus_loser,-0.46075975269869746,0.46075975269869746
logistic_regression,num__source_token_entropy_mean,0.4553524500411938,0.4553524500411938
logistic_regression,num__source_halstead_volume_max,-0.44085122716944203,0.44085122716944203
logistic_regression,num__visual_aspect_ratio_diff_abs,-0.4345865945033621,0.4345865945033621
logistic_regression,num__source_exception_handling_count_gold_minus_loser,0.43270030204272325,0.43270030204272325
logistic_regression,num__source_for_count_mean,0.4269488167989269,0.4269488167989269
logistic_regression,num__source_identifier_unique_count_max,0.4265936460117546,0.4265936460117546
logistic_regression,num__source_comment_line_count_gold_minus_loser,0.4263683282765166,0.4263683282765166
logistic_regression,num__source_indent_std_mean,0.4205774988106808,0.4205774988106808
logistic_regression,num__source_nesting_mean_gold_minus_loser,0.4177928271729145,0.4177928271729145
logistic_regression,num__source_avg_token_length_gold_minus_loser,0.4163996108460634,0.4163996108460634
logistic_regression,num__source_indent_max_diff_abs,0.4100999857815988,0.4100999857815988
logistic_regression,num__source_loc_nonempty_gold_minus_loser,0.4100027019377064,0.4100027019377064
logistic_regression,num__source_method_like_count_mean,0.4076554473009313,0.4076554473009313
logistic_regression,num__rf_margin_percentile,-0.40698056447479314,0.40698056447479314
logistic_regression,num__source_nesting_max_gold_minus_loser,-0.3986308261209123,0.3986308261209123
logistic_regression,num__source_loc_nonempty_mean,-0.3958690250036676,0.3958690250036676
logistic_regression,num__source_brace_count_mean,-0.393371266972046,0.393371266972046
logistic_regression,num__source_avg_identifier_length_diff_abs,-0.3884177683237259,0.3884177683237259
logistic_regression,num__source_halstead_distinct_operators_gold_minus_loser,0.3823226139362252,0.3823226139362252
logistic_regression,num__source_halstead_volume_gold_minus_loser,-0.37550544730953983,0.37550544730953983
logistic_regression,num__source_identifier_count_max,-0.37051182610352607,0.37051182610352607
logistic_regression,num__source_halstead_distinct_operands_diff_abs,0.36774489196831395,0.36774489196831395
logistic_regression,num__source_halstead_vocabulary_max,-0.36628784206600995,0.36628784206600995
logistic_regression,num__source_blank_line_ratio_diff_abs,0.36262366932460843,0.36262366932460843
logistic_regression,num__source_blank_line_count_mean,0.36084547903813774,0.36084547903813774
logistic_regression,num__source_literal_count_diff_abs,0.35726362557944663,0.35726362557944663
logistic_regression,num__source_identifier_count_mean,-0.35714633027826814,0.35714633027826814
logistic_regression,num__source_indent_std_gold_minus_loser,0.35480611414300156,0.35480611414300156
logistic_regression,num__source_loc_total_gold_minus_loser,0.3540583253494958,0.3540583253494958
logistic_regression,num__source_max_line_length_gold_minus_loser,-0.35104335503340833,0.35104335503340833
logistic_regression,num__source_try_count_diff_abs,-0.33847111650512846,0.33847111650512846
logistic_regression,num__source_halstead_volume_mean,-0.3383902980080171,0.3383902980080171
logistic_regression,num__source_indent_max_max,-0.3377290420513237,0.3377290420513237
logistic_regression,num__source_token_entropy_max,0.3362070104707599,0.3362070104707599
logistic_regression,num__source_for_count_diff_abs,-0.33472447908385816,0.33472447908385816
logistic_regression,num__source_catch_count_diff_abs,-0.3343884303261957,0.3343884303261957
logistic_regression,num__source_indent_max_gold_minus_loser,-0.3270558257708153,0.3270558257708153
logistic_regression,num__source_indent_mean_max,0.31570186237792,0.31570186237792
logistic_regression,num__source_token_count_diff_abs,0.3109728361815509,0.3109728361815509
logistic_regression,num__source_halstead_length_max,0.3071898721353785,0.3071898721353785
logistic_regression,num__source_api_call_count_diff_abs,0.3048403062350119,0.3048403062350119
logistic_regression,cat__difficulty_hard,0.3036898289447073,0.3036898289447073
logistic_regression,num__source_parenthesis_count_mean,-0.30350831489427854,0.30350831489427854
logistic_regression,num__source_identifier_count_diff_abs,-0.2990563576168007,0.2990563576168007
logistic_regression,num__source_token_entropy_gold_minus_loser,0.2975330587229721,0.2975330587229721
logistic_regression,num__visual_clutter_score_diff_abs,-0.29305487818963405,0.29305487818963405
logistic_regression,num__source_cyclomatic_estimate_mean,0.29274592916030195,0.29274592916030195
logistic_regression,num__source_avg_nonempty_line_length_mean,-0.2923136443731759,0.2923136443731759
logistic_regression,num__source_loc_nonempty_diff_abs,0.2906651846351783,0.2906651846351783
logistic_regression,num__source_indent_mean_gold_minus_loser,-0.28336839612399856,0.28336839612399856
logistic_regression,num__source_max_line_length_mean,0.27832968737166613,0.27832968737166613
logistic_regression,num__source_halstead_distinct_operators_max,-0.27579998041184317,0.27579998041184317
logistic_regression,num__source_avg_nonempty_line_length_diff_abs,0.2709873184582568,0.2709873184582568
logistic_regression,num__source_nesting_mean_mean,-0.266212783398256,0.266212783398256
logistic_regression,num__visual_non_background_pixel_density_max,-0.2632096704420504,0.2632096704420504
logistic_regression,num__source_halstead_distinct_operators_diff_abs,0.2602311352899963,0.2602311352899963
logistic_regression,num__source_avg_line_length_mean,-0.2571240653771929,0.2571240653771929
logistic_regression,num__source_loc_total_mean,-0.25586126351799954,0.25586126351799954
logistic_regression,num__source_max_line_length_diff_abs,-0.2528063543942347,0.2528063543942347
logistic_regression,num__source_line_length_std_diff_abs,-0.25005048891287684,0.25005048891287684
logistic_regression,num__source_api_call_count_mean,-0.2491951722796466,0.2491951722796466
logistic_regression,num__source_comment_line_ratio_gold_minus_loser,0.24358796565694985,0.24358796565694985
logistic_regression,num__source_blank_line_ratio_max,-0.2434691374972109,0.2434691374972109
logistic_regression,num__source_api_call_count_gold_minus_loser,-0.2422954350553966,0.2422954350553966
logistic_regression,num__source_avg_identifier_length_mean,0.2404687528687166,0.2404687528687166
logistic_regression,num__source_if_count_mean,0.23719887739415785,0.23719887739415785
logistic_regression,num__source_indent_mean_diff_abs,-0.234642314519193,0.234642314519193
logistic_regression,num__source_halstead_distinct_operands_max,-0.22745036516933315,0.22745036516933315
logistic_regression,num__source_nesting_max_mean,0.22201044512518175,0.22201044512518175
logistic_regression,num__source_indent_std_max,0.21777655285285588,0.21777655285285588
logistic_regression,num__source_token_count_max,0.21755243454123746,0.21755243454123746
logistic_regression,num__visual_contrast_score_mean,0.21678864853924468,0.21678864853924468
logistic_regression,num__source_identifier_unique_count_gold_minus_loser,0.21502304429892,0.21502304429892
logistic_regression,num__source_halstead_vocabulary_gold_minus_loser,0.21401776778291567,0.21401776778291567
logistic_regression,cat__difficulty_easy,-0.21365895102117205,0.21365895102117205
logistic_regression,num__source_brace_count_diff_abs,0.21174022653315225,0.21174022653315225
logistic_regression,num__source_parenthesis_count_max,-0.20926732629595401,0.20926732629595401
logistic_regression,num__source_switch_count_mean,0.20908944821863784,0.20908944821863784
logistic_regression,num__source_cyclomatic_estimate_gold_minus_loser,-0.20871228256766938,0.20871228256766938
logistic_regression,num__source_if_count_gold_minus_loser,-0.2076673624708394,0.2076673624708394
logistic_regression,num__source_keyword_count_mean,0.20413661109625544,0.20413661109625544
logistic_regression,num__visual_horizontal_whitespace_ratio_mean,0.1996585182081169,0.1996585182081169
logistic_regression,num__visual_non_background_pixel_density_mean,-0.19965851820810296,0.19965851820810296
logistic_regression,num__source_line_length_std_gold_minus_loser,0.1962576486876268,0.1962576486876268
logistic_regression,num__source_literal_count_mean,-0.1930240655271789,0.1930240655271789
logistic_regression,num__source_cyclomatic_estimate_diff_abs,-0.18638802104700064,0.18638802104700064
logistic_regression,num__source_nesting_mean_max,-0.1822894060489036,0.1822894060489036
logistic_regression,num__source_avg_line_length_diff_abs,0.1784197822474096,0.1784197822474096
logistic_regression,num__source_halstead_distinct_operands_gold_minus_loser,0.1783612486843023,0.1783612486843023
logistic_regression,num__visual_image_height_mean,0.17794820225887234,0.17794820225887234
logistic_regression,num__visual_code_bounding_box_height_mean,0.17794820225887234,0.17794820225887234
logistic_regression,num__visual_estimated_line_height_mean,0.17794820225887234,0.17794820225887234
logistic_regression,num__source_blank_line_count_max,0.1773388877887835,0.1773388877887835
logistic_regression,num__source_brace_count_max,-0.1670565546939502,0.1670565546939502
logistic_regression,num__visual_image_height_max,0.1659532859318066,0.1659532859318066
logistic_regression,num__visual_code_bounding_box_height_max,0.1659532859318066,0.1659532859318066
logistic_regression,num__visual_estimated_line_height_max,0.1659532859318066,0.1659532859318066
logistic_regression,num__source_loc_total_max,-0.16426033859151645,0.16426033859151645
logistic_regression,num__visual_aspect_ratio_max,0.162657398262658,0.162657398262658
logistic_regression,num__source_loc_nonempty_max,-0.1620013459656509,0.1620013459656509
logistic_regression,num__visual_color_diversity_max,0.15548746804311817,0.15548746804311817
logistic_regression,num__source_try_count_mean,0.15350660331324115,0.15350660331324115
logistic_regression,cat__difficulty_medium,-0.15112625772920116,0.15112625772920116
logistic_regression,num__visual_contrast_score_max,0.15043412033637985,0.15043412033637985
logistic_regression,num__source_indent_std_diff_abs,-0.149371705419163,0.149371705419163
logistic_regression,num__source_switch_count_gold_minus_loser,0.14651648849036422,0.14651648849036422
logistic_regression,num__visual_horizontal_whitespace_ratio_max,0.1413330468722809,0.1413330468722809
logistic_regression,num__source_line_length_std_mean,0.14018855183278547,0.14018855183278547
logistic_regression,num__source_blank_line_count_diff_abs,-0.13935993632005383,0.13935993632005383
logistic_regression,num__visual_color_diversity_diff_abs,0.13551124082027965,0.13551124082027965
logistic_regression,num__visual_non_background_pixel_density_gold_minus_loser,0.13206358490551373,0.13206358490551373
logistic_regression,num__visual_horizontal_whitespace_ratio_gold_minus_loser,-0.13206358490551373,0.13206358490551373
logistic_regression,num__source_for_count_gold_minus_loser,0.1316265483737731,0.1316265483737731
logistic_regression,num__source_catch_count_max,0.11745068413927172,0.11745068413927172
logistic_regression,num__source_token_count_mean,0.11597221001064471,0.11597221001064471
logistic_regression,num__source_nesting_max_diff_abs,-0.1142356720924856,0.1142356720924856
logistic_regression,num__source_switch_count_max,0.11141290743730038,0.11141290743730038
logistic_regression,num__source_while_count_gold_minus_loser,-0.11044685026472587,0.11044685026472587
logistic_regression,num__source_nesting_max_max,0.1094049916161941,0.1094049916161941
logistic_regression,num__source_halstead_vocabulary_diff_abs,0.10863580789004908,0.10863580789004908
logistic_regression,num__source_comment_line_count_mean,-0.10715748387235066,0.10715748387235066
logistic_regression,num__source_halstead_length_mean,0.10470958960646243,0.10470958960646243
logistic_regression,num__source_if_count_max,0.10458628639663876,0.10458628639663876
logistic_regression,num__visual_color_diversity_mean,0.10386848905561295,0.10386848905561295
logistic_regression,num__source_comment_line_count_max,-0.10351997553840768,0.10351997553840768
logistic_regression,num__source_comment_line_ratio_mean,-0.1000477960570352,0.1000477960570352
logistic_regression,num__source_keyword_count_diff_abs,-0.09932167343575272,0.09932167343575272
logistic_regression,num__visual_clutter_score_mean,0.09300249626381141,0.09300249626381141
logistic_regression,num__source_keyword_count_max,0.09229767148107815,0.09229767148107815
logistic_regression,num__source_comment_line_count_diff_abs,-0.09204202260652768,0.09204202260652768
logistic_regression,num__source_avg_line_length_max,-0.091020184960278,0.091020184960278
logistic_regression,num__source_cyclomatic_estimate_max,0.08723198897355817,0.08723198897355817
logistic_regression,num__source_try_count_max,-0.08577157457519949,0.08577157457519949
logistic_regression,num__source_max_line_length_max,0.0846353505911466,0.0846353505911466
logistic_regression,num__source_operator_count_max,0.08220908104330739,0.08220908104330739
logistic_regression,num__source_catch_count_gold_minus_loser,-0.08158013796361914,0.08158013796361914
logistic_regression,num__source_if_count_diff_abs,-0.07619701892852335,0.07619701892852335
logistic_regression,num__source_avg_nonempty_line_length_max,-0.07608090635850631,0.07608090635850631
logistic_regression,num__visual_image_height_diff_abs,0.07603498147903245,0.07603498147903245
logistic_regression,num__visual_code_bounding_box_height_diff_abs,0.07603498147903245,0.07603498147903245
logistic_regression,num__visual_estimated_line_height_diff_abs,0.07603498147903245,0.07603498147903245
logistic_regression,num__source_identifier_unique_count_diff_abs,0.07386110460106635,0.07386110460106635
logistic_regression,num__visual_clutter_score_max,-0.07351357329444624,0.07351357329444624
logistic_regression,num__source_for_count_max,0.06810852966377301,0.06810852966377301
logistic_regression,num__source_token_entropy_diff_abs,-0.06643425174299607,0.06643425174299607
logistic_regression,num__source_avg_token_length_max,-0.06608938084372437,0.06608938084372437
logistic_regression,num__source_literal_count_max,0.06381796026841569,0.06381796026841569
