snippet_id,dataset_name,ocr_engine,feature_loc_total,feature_loc_nonempty,feature_blank_line_ratio,feature_comment_line_ratio,feature_avg_line_length,feature_avg_nonempty_line_length,feature_max_line_length,feature_token_count,feature_avg_token_length,feature_token_entropy,feature_identifier_count,feature_identifier_unique_count,feature_avg_identifier_length,feature_keyword_count,feature_operator_count,feature_literal_count,feature_indent_mean,feature_indent_max,feature_indent_std,feature_nesting_mean,feature_nesting_max,feature_cyclomatic_estimate,feature_halstead_distinct_operators,feature_halstead_distinct_operands,feature_halstead_vocabulary,feature_halstead_length,feature_halstead_volume
dorn_cuda_067,Dorn,rapidocr,23.0,23.0,0.0,0.0,28.782608695652176,28.782608695652176,56.0,134.0,4.791044776119403,4.831822821434577,46.0,34.0,11.391304347826088,7.0,67.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,44.0,50.0,127.0,716.76973610139
dorn_cuda_068,Dorn,rapidocr,63.0,63.0,0.0,0.1111111111111111,19.03174603174603,19.03174603174603,60.0,410.0,2.7,4.788125208057966,93.0,53.0,7.408602150537634,23.0,254.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,89.0,104.0,387.0,2593.0701709206023
dorn_cuda_069,Dorn,rapidocr,123.0,123.0,0.0,0.0,13.902439024390244,13.902439024390244,56.0,362.0,4.461325966850829,5.92194043821284,142.0,65.0,9.373239436619718,4.0,141.0,75.0,0.008130081300813009,1.0,0.08979968306656307,1.5609756097560976,3.0,4.0,11.0,124.0,135.0,358.0,2533.4999837441974
dorn_cuda_007,Dorn,rapidocr,84.0,84.0,0.0,0.03571428571428571,17.511904761904763,17.511904761904763,59.0,581.0,2.1772805507745265,5.593888311711355,202.0,47.0,3.881188118811881,16.0,300.0,63.0,0.011904761904761904,1.0,0.10845754260886069,1.9642857142857142,4.0,5.0,17.0,91.0,108.0,565.0,3816.5114387223593
dorn_cuda_070,Dorn,rapidocr,24.0,24.0,0.0,0.0,8.75,8.75,44.0,41.0,4.926829268292683,4.763295224701004,25.0,23.0,7.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,29.0,38.0,184.60327781484773
dorn_cuda_071,Dorn,rapidocr,78.0,78.0,0.0,0.0641025641025641,16.94871794871795,16.94871794871795,52.0,365.0,3.4712328767123286,5.742809223603099,159.0,48.0,6.276729559748428,6.0,159.0,41.0,0.0,0.0,0.0,1.3205128205128205,2.0,3.0,16.0,88.0,104.0,359.0,2405.457858812652
dorn_cuda_072,Dorn,rapidocr,18.0,18.0,0.0,0.2777777777777778,18.666666666666668,18.666666666666668,55.0,84.0,3.9047619047619047,5.129533269898124,32.0,30.0,8.375,2.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,33.0,45.0,82.0,450.33195389903335
dorn_cuda_073,Dorn,rapidocr,80.0,80.0,0.0,0.0375,12.1,12.1,54.0,275.0,3.2945454545454544,5.783291185160065,75.0,39.0,6.746666666666667,9.0,134.0,57.0,0.0125,1.0,0.11110243021644486,1.85,3.0,4.0,17.0,87.0,104.0,266.0,1782.3169650255304
dorn_cuda_074,Dorn,rapidocr,52.0,52.0,0.0,0.09615384615384616,15.211538461538462,15.211538461538462,60.0,312.0,2.326923076923077,4.108105299167681,58.0,45.0,6.724137931034483,17.0,207.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,73.0,84.0,295.0,1885.7336397197344
dorn_cuda_075,Dorn,rapidocr,100.0,100.0,0.0,0.02,16.47,16.47,60.0,475.0,3.1136842105263156,6.767546750709675,229.0,147.0,4.882096069868996,8.0,179.0,59.0,0.0,0.0,0.0,0.51,1.0,3.0,13.0,206.0,219.0,467.0,3630.825556833748
dorn_cuda_076,Dorn,rapidocr,80.0,80.0,0.0,0.0875,12.475,12.475,56.0,282.0,3.3191489361702127,5.995308906556127,84.0,49.0,5.940476190476191,16.0,132.0,50.0,0.025,1.0,0.15612494995995996,2.8375,3.0,4.0,16.0,99.0,115.0,266.0,1820.9003535512038
dorn_cuda_077,Dorn,rapidocr,15.0,15.0,0.0,0.0,20.0,20.0,46.0,59.0,4.966101694915254,4.029457281223628,24.0,10.0,9.958333333333334,4.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,20.0,55.0,237.70604521880495
dorn_cuda_078,Dorn,rapidocr,101.0,101.0,0.0,0.07920792079207921,21.356435643564357,21.356435643564357,60.0,555.0,3.7045045045045044,5.529350001598056,124.0,46.0,11.14516129032258,37.0,308.0,86.0,0.009900990099009901,1.0,0.09900990099009899,0.009900990099009901,1.0,9.0,15.0,105.0,120.0,518.0,3577.7693285252126
dorn_cuda_079,Dorn,rapidocr,67.0,67.0,0.0,0.014925373134328358,19.62686567164179,19.62686567164179,60.0,366.0,3.4508196721311477,5.896720645192691,117.0,68.0,7.9743589743589745,14.0,187.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,104.0,118.0,352.0,2422.6903533753684
dorn_cuda_008,Dorn,rapidocr,19.0,19.0,0.0,0.0,15.263157894736842,15.263157894736842,50.0,56.0,5.071428571428571,4.3924389688455125,26.0,17.0,9.653846153846153,0.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,21.0,27.0,56.0,266.2737001211542
dorn_cuda_080,Dorn,rapidocr,13.0,13.0,0.0,0.0,8.615384615384615,8.615384615384615,28.0,55.0,1.8181818181818181,4.31537443201392,20.0,10.0,2.65,5.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,12.0,22.0,50.0,222.97158093186488
dorn_cuda_081,Dorn,rapidocr,118.0,118.0,0.0,0.0423728813559322,16.677966101694917,16.677966101694917,52.0,465.0,3.9397849462365593,6.427144490133368,181.0,84.0,7.607734806629834,29.0,178.0,77.0,0.0,0.0,0.0,1.8305084745762712,4.0,7.0,15.0,145.0,160.0,436.0,3192.3606493708903
dorn_cuda_082,Dorn,rapidocr,93.0,93.0,0.0,0.010752688172043012,12.505376344086022,12.505376344086022,36.0,514.0,2.1556420233463034,5.359520328751435,218.0,58.0,3.5,1.0,250.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,98.0,110.0,513.0,3478.8375330381505
dorn_cuda_083,Dorn,rapidocr,51.0,51.0,0.0,0.0,19.07843137254902,19.07843137254902,32.0,251.0,3.4382470119521913,4.152304095163375,140.0,8.0,5.007142857142857,0.0,60.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,47.0,49.0,251.0,1409.2921708729173
dorn_cuda_084,Dorn,rapidocr,142.0,142.0,0.0,0.0,18.366197183098592,18.366197183098592,60.0,629.0,3.7694753577106517,6.296819038437986,236.0,84.0,7.944915254237288,11.0,281.0,101.0,0.007042253521126761,1.0,0.08362212737350645,2.7464788732394365,6.0,5.0,20.0,165.0,185.0,618.0,4654.393742599081
dorn_cuda_085,Dorn,rapidocr,21.0,21.0,0.0,0.0,13.523809523809524,13.523809523809524,52.0,103.0,2.650485436893204,4.807860178771883,40.0,20.0,5.05,0.0,55.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,28.0,39.0,103.0,544.3964285428116
dorn_cuda_086,Dorn,rapidocr,61.0,61.0,0.0,0.08196721311475409,18.442622950819672,18.442622950819672,60.0,446.0,2.181614349775785,5.870548067423825,145.0,74.0,3.972413793103448,20.0,216.0,65.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,107.0,124.0,426.0,2962.4876282248088
dorn_cuda_087,Dorn,rapidocr,60.0,60.0,0.0,0.0,16.766666666666666,16.766666666666666,60.0,218.0,4.178899082568807,5.888300935653687,84.0,48.0,8.630952380952381,9.0,93.0,32.0,0.0,0.0,0.0,2.3833333333333333,3.0,4.0,14.0,78.0,92.0,209.0,1363.4244488159156
dorn_cuda_088,Dorn,rapidocr,16.0,16.0,0.0,0.0625,10.8125,10.8125,20.0,59.0,2.7288135593220337,4.09510030389526,29.0,15.0,4.517241379310345,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,15.0,23.0,59.0,266.89015540736375
dorn_cuda_089,Dorn,rapidocr,82.0,82.0,0.0,0.024390243902439025,19.865853658536587,19.865853658536587,59.0,384.0,4.127604166666667,5.695732468073152,117.0,69.0,10.307692307692308,23.0,188.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,113.0,126.0,361.0,2518.79805238347
dorn_cuda_009,Dorn,rapidocr,47.0,47.0,0.0,0.0,15.574468085106384,15.574468085106384,52.0,233.0,2.92274678111588,5.640203788210555,82.0,33.0,5.719512195121951,12.0,110.0,29.0,0.0,0.0,0.0,2.1702127659574466,3.0,4.0,15.0,60.0,75.0,221.0,1376.5689305995895
dorn_cuda_090,Dorn,rapidocr,85.0,85.0,0.0,0.09411764705882353,14.988235294117647,14.988235294117647,59.0,433.0,2.632794457274827,6.199098757170782,192.0,76.0,4.145833333333333,12.0,179.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,123.0,137.0,421.0,2988.271506926382
dorn_cuda_091,Dorn,rapidocr,15.0,15.0,0.0,0.0,16.4,16.4,59.0,48.0,5.020833333333333,4.537782031835939,17.0,11.0,10.823529411764707,5.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,15.0,24.0,43.0,197.1533875310097
dorn_cuda_092,Dorn,rapidocr,13.0,13.0,0.0,0.0,28.153846153846153,28.153846153846153,58.0,128.0,2.453125,4.729350278600294,63.0,52.0,3.888888888888889,0.0,57.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,58.0,64.0,128.0,768.0
dorn_cuda_093,Dorn,rapidocr,78.0,78.0,0.0,0.0,19.653846153846153,19.653846153846153,56.0,387.0,3.7002583979328167,5.686077283962294,162.0,60.0,7.098765432098766,6.0,172.0,47.0,0.01282051282051282,1.0,0.11249954342810412,1.5128205128205128,3.0,5.0,14.0,104.0,118.0,381.0,2622.2870018068616
dorn_cuda_094,Dorn,rapidocr,90.0,90.0,0.0,0.08888888888888889,15.944444444444445,15.944444444444445,60.0,526.0,2.5570342205323193,5.819998876415817,151.0,52.0,5.867549668874172,9.0,271.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,110.0,128.0,517.0,3619.0
dorn_cuda_095,Dorn,rapidocr,79.0,79.0,0.0,0.08860759493670886,13.405063291139241,13.405063291139241,56.0,314.0,3.1528662420382165,6.038419958373142,92.0,51.0,5.586956521739131,20.0,150.0,52.0,0.0,0.0,0.0,1.9113924050632911,2.0,5.0,17.0,103.0,120.0,294.0,2030.6258351089045
dorn_cuda_096,Dorn,rapidocr,10.0,10.0,0.0,0.0,8.6,8.6,16.0,12.0,7.0,3.4182958340544896,10.0,9.0,8.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,11.0,12.0,41.51317942364757
dorn_cuda_097,Dorn,rapidocr,21.0,21.0,0.0,0.14285714285714285,17.61904761904762,17.61904761904762,51.0,113.0,2.9734513274336285,4.9656224362856465,55.0,27.0,4.909090909090909,2.0,51.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,32.0,42.0,111.0,598.5472339284424
dorn_cuda_098,Dorn,rapidocr,17.0,17.0,0.0,0.0,26.529411764705884,26.529411764705884,59.0,173.0,2.2947976878612715,4.600442737099661,82.0,55.0,3.6463414634146343,0.0,79.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,63.0,68.0,173.0,1053.1310715363086
dorn_cuda_099,Dorn,rapidocr,84.0,84.0,0.0,0.0,16.25,16.25,53.0,440.0,2.8,5.086789618327683,132.0,15.0,6.098484848484849,15.0,220.0,73.0,0.011904761904761904,1.0,0.10845754260886069,5.535714285714286,10.0,13.0,14.0,66.0,80.0,425.0,2686.819440327129
dorn_python_000,Dorn,rapidocr,52.0,52.0,0.0,0.0,16.98076923076923,16.98076923076923,52.0,218.0,3.738532110091743,5.634444639191503,79.0,34.0,6.810126582278481,16.0,89.0,34.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,62.0,75.0,202.0,1258.2213754801678
dorn_python_001,Dorn,rapidocr,20.0,20.0,0.0,0.0,8.65,8.65,30.0,52.0,3.2115384615384617,4.38815450741941,24.0,14.0,4.541666666666667,7.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,16.0,22.0,45.0,200.67442283867837
dorn_python_010,Dorn,rapidocr,52.0,52.0,0.0,0.0,14.326923076923077,14.326923076923077,57.0,163.0,4.276073619631902,6.165861553078832,76.0,54.0,5.7105263157894735,7.0,47.0,33.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,84.0,96.0,156.0,1027.2541501125004
dorn_python_100,Dorn,rapidocr,54.0,54.0,0.0,0.0,17.074074074074073,17.074074074074073,60.0,183.0,4.912568306010929,5.504844346059314,75.0,44.0,9.88,5.0,75.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,72.0,81.0,178.0,1128.493300513463
dorn_python_101,Dorn,rapidocr,19.0,19.0,0.0,0.0,9.526315789473685,9.526315789473685,31.0,37.0,4.837837837837838,4.648510460165073,23.0,21.0,6.956521739130435,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,21.0,27.0,36.0,171.17595007788486
dorn_python_102,Dorn,rapidocr,50.0,50.0,0.0,0.0,15.06,15.06,49.0,188.0,3.6702127659574466,5.199988693301804,90.0,30.0,5.833333333333333,10.0,63.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,55.0,63.0,178.0,1063.9558263829852
dorn_python_103,Dorn,rapidocr,24.0,24.0,0.0,0.0,9.291666666666666,9.291666666666666,24.0,54.0,3.8703703703703702,4.896285132226426,33.0,26.0,5.333333333333333,4.0,16.0,1.0,0.08333333333333333,1.0,0.2763853991962833,0.0,0.0,3.0,5.0,27.0,32.0,50.0,250.0
dorn_python_104,Dorn,rapidocr,85.0,85.0,0.0,0.0,21.305882352941175,21.305882352941175,54.0,155.0,11.92258064516129,5.611286032894343,60.0,39.0,8.4,0.0,51.0,44.0,0.011764705882352941,1.0,0.10782531046954918,0.0,0.0,1.0,6.0,77.0,83.0,155.0,988.1311118587734
dorn_python_105,Dorn,rapidocr,16.0,16.0,0.0,0.0,13.9375,13.9375,50.0,48.0,4.333333333333333,4.7775690110927505,27.0,22.0,6.518518518518518,2.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,25.0,31.0,46.0,227.89303027779624
dorn_python_106,Dorn,rapidocr,72.0,72.0,0.0,0.0,17.694444444444443,17.694444444444443,48.0,209.0,5.899521531100478,5.716946550219646,86.0,45.0,6.534883720930233,8.0,85.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,73.0,89.0,201.0,1301.6224196242458
dorn_python_107,Dorn,rapidocr,58.0,58.0,0.0,0.0,17.017241379310345,17.017241379310345,60.0,226.0,3.8849557522123894,6.992464454912069,141.0,108.0,4.879432624113475,5.0,47.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,141.0,154.0,221.0,1605.9598254935731
dorn_python_108,Dorn,rapidocr,90.0,90.0,0.0,0.0,13.233333333333333,13.233333333333333,60.0,165.0,7.13939393939394,6.363914053920974,92.0,70.0,4.565217391304348,3.0,43.0,27.0,0.011111111111111112,1.0,0.10482201257840673,0.0,0.0,3.0,9.0,97.0,106.0,162.0,1089.9231136392382
dorn_python_109,Dorn,rapidocr,66.0,66.0,0.0,0.015151515151515152,18.21212121212121,18.21212121212121,60.0,372.0,2.924731182795699,6.258028593753998,142.0,97.0,4.274647887323944,3.0,145.0,82.0,0.015151515151515152,1.0,0.12215542042876588,0.0,0.0,2.0,13.0,162.0,175.0,369.0,2749.4969002661296
dorn_python_011,Dorn,rapidocr,18.0,18.0,0.0,0.0,15.666666666666666,15.666666666666666,43.0,76.0,3.3947368421052633,5.210917725112883,38.0,36.0,5.131578947368421,1.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,45.0,51.0,75.0,425.43190064786216
dorn_python_110,Dorn,rapidocr,45.0,45.0,0.0,0.0,12.8,12.8,56.0,122.0,4.409836065573771,5.839251604294606,54.0,37.0,6.222222222222222,4.0,33.0,31.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,65.0,71.0,118.0,725.6701601015525
dorn_python_111,Dorn,rapidocr,156.0,156.0,0.0,0.019230769230769232,15.115384615384615,15.115384615384615,52.0,730.0,2.967123287671233,6.4054054069182715,339.0,118.0,4.466076696165191,16.0,269.0,106.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,207.0,220.0,714.0,5555.890835456607
dorn_python_112,Dorn,rapidocr,19.0,19.0,0.0,0.0,16.526315789473685,16.526315789473685,40.0,74.0,4.04054054054054,5.058190535900427,32.0,27.0,6.25,5.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,34.0,41.0,69.0,369.6710883186478
dorn_python_113,Dorn,rapidocr,112.0,112.0,0.0,0.008928571428571428,15.455357142857142,15.455357142857142,52.0,398.0,4.017587939698492,6.346251686928347,187.0,100.0,6.828877005347594,18.0,135.0,58.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,156.0,171.0,380.0,2818.7839556566414
dorn_python_114,Dorn,rapidocr,14.0,14.0,0.0,0.0,17.214285714285715,17.214285714285715,45.0,60.0,3.7666666666666666,4.6410849805739485,34.0,24.0,5.823529411764706,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,25.0,31.0,59.0,292.2975823128256
dorn_python_115,Dorn,rapidocr,80.0,80.0,0.0,0.0,14.7625,14.7625,52.0,286.0,4.034965034965035,5.006532536689567,108.0,32.0,7.277777777777778,8.0,123.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,78.0,86.0,278.0,1786.5016018071833
dorn_python_116,Dorn,rapidocr,62.0,62.0,0.0,0.0,15.274193548387096,15.274193548387096,52.0,67.0,14.537313432835822,4.948270489120741,28.0,19.0,6.214285714285714,6.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,31.0,37.0,61.0,317.77665530336594
dorn_python_117,Dorn,rapidocr,22.0,22.0,0.0,0.0,11.772727272727273,11.772727272727273,49.0,80.0,3.125,4.992205639325549,37.0,26.0,4.405405405405405,4.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,30.0,40.0,76.0,404.4665352114396
dorn_python_118,Dorn,rapidocr,19.0,19.0,0.0,0.0,15.105263157894736,15.105263157894736,52.0,46.0,5.934782608695652,5.083025814611569,23.0,21.0,6.0,3.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,28.0,35.0,43.0,220.55916972863355
dorn_python_012,Dorn,rapidocr,53.0,53.0,0.0,0.0,15.641509433962264,15.641509433962264,56.0,98.0,8.60204081632653,4.561848836025419,38.0,18.0,4.578947368421052,2.0,48.0,10.0,0.018867924528301886,1.0,0.1360585386967543,0.0,0.0,1.0,7.0,28.0,35.0,96.0,492.41116962671674
dorn_python_013,Dorn,rapidocr,17.0,17.0,0.0,0.0,8.294117647058824,8.294117647058824,29.0,45.0,3.022222222222222,4.320096297369663,18.0,14.0,5.222222222222222,4.0,21.0,2.0,0.058823529411764705,1.0,0.23529411764705885,0.0,0.0,3.0,7.0,16.0,23.0,41.0,185.46604019833754
dorn_python_014,Dorn,rapidocr,54.0,54.0,0.0,0.0,16.074074074074073,16.074074074074073,50.0,289.0,2.847750865051903,5.2192902086410555,127.0,43.0,4.456692913385827,3.0,127.0,32.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,75.0,85.0,286.0,1833.0858077353828
dorn_python_015,Dorn,rapidocr,46.0,46.0,0.0,0.0,11.282608695652174,11.282608695652174,29.0,77.0,6.909090909090909,5.580153223769228,21.0,21.0,7.095238095238095,0.0,14.0,42.0,0.0,0.0,0.0,0.8695652173913043,1.0,1.0,5.0,57.0,62.0,77.0,458.4731158997894
dorn_python_016,Dorn,rapidocr,69.0,69.0,0.0,0.014492753623188406,14.898550724637682,14.898550724637682,55.0,143.0,7.321678321678322,5.612903701064813,50.0,31.0,4.8,4.0,66.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,54.0,67.0,139.0,843.1863974736303
dorn_python_017,Dorn,rapidocr,94.0,94.0,0.0,0.0,17.085106382978722,17.085106382978722,58.0,407.0,3.673218673218673,6.142176254370646,178.0,78.0,5.415730337078652,12.0,159.0,58.0,0.010638297872340425,1.0,0.10259202937226548,0.0,0.0,12.0,13.0,135.0,148.0,395.0,2847.734079423435
dorn_python_018,Dorn,rapidocr,110.0,110.0,0.0,0.0,14.7,14.7,60.0,520.0,2.7807692307692307,6.352576434545471,243.0,141.0,3.983539094650206,10.0,205.0,62.0,0.00909090909090909,1.0,0.09491187735373227,0.0,0.0,8.0,14.0,198.0,212.0,510.0,3941.2394318272313
dorn_python_019,Dorn,rapidocr,104.0,104.0,0.0,0.0,20.28846153846154,20.28846153846154,60.0,493.0,4.103448275862069,5.922907709425882,194.0,92.0,7.309278350515464,4.0,208.0,87.0,0.009615384615384616,1.0,0.09758549581819442,0.0,0.0,1.0,9.0,164.0,173.0,489.0,3635.533203314358
dorn_python_002,Dorn,rapidocr,78.0,78.0,0.0,0.0,13.564102564102564,13.564102564102564,56.0,284.0,3.566901408450704,5.6719875414508065,118.0,62.0,6.220338983050848,3.0,118.0,45.0,0.01282051282051282,1.0,0.11249954342810412,0.0,0.0,2.0,8.0,107.0,115.0,281.0,1923.5827043153693
dorn_python_020,Dorn,rapidocr,20.0,20.0,0.0,0.0,14.1,14.1,54.0,70.0,3.9285714285714284,4.821311911566238,28.0,19.0,5.821428571428571,5.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,25.0,33.0,65.0,327.8856177582995
dorn_python_021,Dorn,rapidocr,23.0,23.0,0.0,0.0,7.913043478260869,7.913043478260869,22.0,37.0,4.783783783783784,4.594456406111019,25.0,18.0,6.28,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,21.0,26.0,37.0,173.9162695712204
dorn_python_022,Dorn,rapidocr,55.0,55.0,0.0,0.0,13.472727272727273,13.472727272727273,56.0,129.0,5.457364341085271,5.935505116116988,63.0,38.0,4.650793650793651,7.0,36.0,23.0,0.03636363636363636,1.0,0.18719327529067276,0.0,0.0,5.0,12.0,61.0,73.0,122.0,755.1585961833622
dorn_python_023,Dorn,rapidocr,13.0,13.0,0.0,0.0,27.307692307692307,27.307692307692307,52.0,106.0,3.3207547169811322,3.9573875142932144,48.0,22.0,6.083333333333333,0.0,56.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,24.0,31.0,106.0,525.1448089010088
dorn_python_024,Dorn,rapidocr,16.0,16.0,0.0,0.0,16.4375,16.4375,48.0,69.0,3.550724637681159,4.627643160149415,32.0,21.0,5.96875,5.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,24.0,31.0,64.0,317.06856386476
dorn_python_025,Dorn,rapidocr,13.0,13.0,0.0,0.0,11.692307692307692,11.692307692307692,49.0,29.0,5.172413793103448,4.388683047733199,14.0,13.0,5.5,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0,24.0,29.0,132.96391252091354
dorn_python_026,Dorn,rapidocr,54.0,54.0,0.0,0.0,15.87037037037037,15.87037037037037,56.0,224.0,3.5535714285714284,5.75750893016266,101.0,51.0,4.891089108910891,4.0,89.0,30.0,0.018518518518518517,1.0,0.13481684980149108,0.0,0.0,5.0,11.0,80.0,91.0,220.0,1431.7148208437131
dorn_python_027,Dorn,rapidocr,12.0,12.0,0.0,0.0,21.166666666666668,21.166666666666668,58.0,66.0,3.409090909090909,5.3582696873108135,34.0,33.0,4.970588235294118,1.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,43.0,49.0,65.0,364.95613986748856
dorn_python_028,Dorn,rapidocr,16.0,16.0,0.0,0.0,24.5625,24.5625,52.0,114.0,3.4210526315789473,4.347706137067162,41.0,21.0,7.439024390243903,0.0,57.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,31.0,36.0,114.0,589.3714501644235
dorn_python_029,Dorn,rapidocr,52.0,52.0,0.0,0.0,13.423076923076923,13.423076923076923,56.0,120.0,5.508333333333334,5.829388721057287,49.0,41.0,7.612244897959184,2.0,45.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,65.0,75.0,118.0,735.0006054785139
dorn_python_003,Dorn,rapidocr,101.0,101.0,0.0,0.0,17.623762376237625,17.623762376237625,60.0,480.0,3.620833333333333,5.171082078043194,180.0,52.0,7.416666666666667,5.0,237.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,110.0,118.0,475.0,3269.2554484468747
dorn_python_030,Dorn,rapidocr,93.0,93.0,0.0,0.0,12.24731182795699,12.24731182795699,60.0,338.0,3.1242603550295858,6.142900142409883,134.0,74.0,5.014925373134329,11.0,134.0,59.0,0.0,0.0,0.0,0.6881720430107527,1.0,3.0,14.0,130.0,144.0,327.0,2344.565475471636
dorn_python_031,Dorn,rapidocr,93.0,93.0,0.0,0.0,11.64516129032258,11.64516129032258,52.0,278.0,3.4892086330935252,6.26122397550461,122.0,63.0,4.163934426229508,13.0,97.0,46.0,0.010752688172043012,1.0,0.10313616179167141,0.0,0.0,8.0,14.0,104.0,118.0,265.0,1823.900408080888
dorn_python_032,Dorn,rapidocr,53.0,53.0,0.0,0.018867924528301886,12.283018867924529,12.283018867924529,60.0,109.0,5.770642201834862,5.9300352749026946,46.0,35.0,5.239130434782608,4.0,33.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,60.0,69.0,105.0,641.3950679617078
dorn_python_033,Dorn,rapidocr,25.0,25.0,0.0,0.0,17.16,17.16,56.0,41.0,10.585365853658537,4.8329233459759635,17.0,16.0,5.529411764705882,1.0,14.0,9.0,0.04,1.0,0.19595917942265426,0.0,0.0,2.0,6.0,25.0,31.0,40.0,198.167852415475
dorn_python_034,Dorn,rapidocr,57.0,57.0,0.0,0.0,10.228070175438596,10.228070175438596,55.0,139.0,3.9784172661870505,5.238227333512524,61.0,33.0,4.131147540983607,2.0,48.0,28.0,0.0,0.0,0.0,0.7368421052631579,2.0,1.0,6.0,59.0,65.0,137.0,825.0643903848983
dorn_python_035,Dorn,rapidocr,71.0,71.0,0.0,0.0,13.253521126760564,13.253521126760564,52.0,230.0,3.873913043478261,5.306009267791306,90.0,28.0,7.611111111111111,7.0,87.0,46.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,73.0,83.0,223.0,1421.6337931903643
dorn_python_036,Dorn,rapidocr,82.0,82.0,0.0,0.0,14.292682926829269,14.292682926829269,54.0,329.0,3.243161094224924,5.941459385049259,143.0,55.0,5.713286713286713,9.0,132.0,45.0,0.0,0.0,0.0,0.15853658536585366,1.0,6.0,14.0,100.0,114.0,320.0,2186.524804532717
dorn_python_037,Dorn,rapidocr,60.0,60.0,0.0,0.0,19.116666666666667,19.116666666666667,56.0,218.0,5.160550458715596,5.502744565093309,90.0,53.0,8.311111111111112,2.0,96.0,30.0,0.016666666666666666,1.0,0.12801909579781015,0.0,0.0,1.0,8.0,83.0,91.0,216.0,1405.6836422829183
dorn_python_038,Dorn,rapidocr,40.0,40.0,0.0,0.0,12.5,12.5,60.0,127.0,3.5669291338582676,6.1182489588667766,56.0,41.0,5.428571428571429,6.0,35.0,30.0,0.0,0.0,0.0,0.425,1.0,3.0,12.0,69.0,81.0,121.0,767.1218503490395
