snippet_id,dataset_name,ocr_engine,feature_loc_total,feature_loc_nonempty,feature_blank_line_ratio,feature_comment_line_ratio,feature_avg_line_length,feature_avg_nonempty_line_length,feature_max_line_length,feature_token_count,feature_avg_token_length,feature_token_entropy,feature_identifier_count,feature_identifier_unique_count,feature_avg_identifier_length,feature_keyword_count,feature_operator_count,feature_literal_count,feature_indent_mean,feature_indent_max,feature_indent_std,feature_nesting_mean,feature_nesting_max,feature_cyclomatic_estimate,feature_halstead_distinct_operators,feature_halstead_distinct_operands,feature_halstead_vocabulary,feature_halstead_length,feature_halstead_volume
rq0_0227,Scalabrino,easyocr,67.0,67.0,0.0,0.0,11.985074626865671,11.985074626865671,33.0,183.0,4.174863387978142,4.632248569269032,79.0,27.0,7.670886075949367,16.0,70.0,18.0,0.0,0.0,0.0,0.835820895522388,1.0,2.0,5.0,45.0,50.0,167.0,942.5239836923789
rq0_0228,Scalabrino,easyocr,78.0,78.0,0.0,0.0,8.217948717948717,8.217948717948717,43.0,178.0,3.3707865168539324,5.543955846181521,62.0,39.0,6.67741935483871,12.0,78.0,26.0,0.0,0.0,0.0,1.6538461538461537,3.0,5.0,9.0,62.0,71.0,166.0,1020.8580218377773
rq0_0229,Scalabrino,easyocr,57.0,57.0,0.0,0.0,9.719298245614034,9.719298245614034,60.0,122.0,4.30327868852459,5.286235776226077,48.0,32.0,8.5,8.0,48.0,18.0,0.0,0.0,0.0,1.3508771929824561,2.0,4.0,10.0,49.0,59.0,114.0,670.62130762725
rq0_0230,Scalabrino,easyocr,92.0,92.0,0.0,0.0,6.239130434782608,6.239130434782608,27.0,163.0,3.374233128834356,5.661114529389465,66.0,33.0,5.954545454545454,14.0,56.0,27.0,0.0,0.0,0.0,1.9782608695652173,5.0,7.0,10.0,59.0,69.0,149.0,910.1701440599472
rq0_0231,Scalabrino,easyocr,75.0,75.0,0.0,0.0,8.88,8.88,62.0,159.0,4.0,5.887066593115621,66.0,45.0,7.257575757575758,14.0,57.0,22.0,0.0,0.0,0.0,0.76,2.0,4.0,13.0,65.0,78.0,145.0,911.383321735026
rq0_0232,Scalabrino,easyocr,78.0,78.0,0.0,0.0,8.179487179487179,8.179487179487179,39.0,160.0,3.78125,5.36351860565924,50.0,32.0,8.9,12.0,69.0,29.0,0.0,0.0,0.0,2.2948717948717947,3.0,7.0,8.0,58.0,66.0,148.0,894.5703296650511
rq0_0233,Scalabrino,easyocr,127.0,127.0,0.0,0.0,7.74015748031496,7.74015748031496,48.0,266.0,3.4849624060150375,6.034104734864744,112.0,63.0,6.294642857142857,15.0,99.0,40.0,0.0,0.0,0.0,3.1338582677165356,5.0,7.0,12.0,94.0,106.0,251.0,1688.7080340953628
rq0_0234,Scalabrino,easyocr,56.0,56.0,0.0,0.0,11.196428571428571,11.196428571428571,45.0,125.0,4.808,5.954644730800906,64.0,55.0,7.890625,8.0,41.0,12.0,0.0,0.0,0.0,0.6428571428571429,2.0,3.0,10.0,67.0,77.0,117.0,733.2140252613034
rq0_0235,Scalabrino,easyocr,96.0,96.0,0.0,0.0,9.260416666666666,9.260416666666666,48.0,214.0,3.925233644859813,5.489876928802791,84.0,43.0,7.071428571428571,25.0,81.0,24.0,0.0,0.0,0.0,1.9895833333333333,3.0,7.0,9.0,65.0,74.0,189.0,1173.5866861038717
rq0_0236,Scalabrino,easyocr,26.0,26.0,0.0,0.0,13.23076923076923,13.23076923076923,64.0,49.0,6.673469387755102,5.272773364479219,25.0,21.0,11.4,4.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,30.0,37.0,45.0,234.42540145330275
rq0_0237,Scalabrino,easyocr,164.0,164.0,0.0,0.0,7.969512195121951,7.969512195121951,37.0,379.0,3.3034300791556728,5.821600051460387,132.0,53.0,6.757575757575758,19.0,158.0,70.0,0.0,0.0,0.0,1.8841463414634145,2.0,3.0,13.0,105.0,118.0,360.0,2477.751497770263
rq0_0238,Scalabrino,easyocr,159.0,159.0,0.0,0.0,8.452830188679245,8.452830188679245,62.0,293.0,4.279863481228669,4.864003510682058,115.0,16.0,8.295652173913043,25.0,126.0,27.0,0.006289308176100629,1.0,0.07905537792438071,1.069182389937107,4.0,1.0,8.0,43.0,51.0,268.0,1520.2099916483608
rq0_0239,Scalabrino,easyocr,52.0,52.0,0.0,0.0,5.884615384615385,5.884615384615385,31.0,95.0,3.0736842105263156,4.7881884402658805,35.0,13.0,4.885714285714286,15.0,31.0,14.0,0.0,0.0,0.0,0.9423076923076923,1.0,6.0,8.0,22.0,30.0,80.0,392.5512476486815
rq0_0240,Scalabrino,easyocr,106.0,106.0,0.0,0.0,7.037735849056604,7.037735849056604,41.0,161.0,4.633540372670807,5.155002809202913,56.0,29.0,5.178571428571429,8.0,69.0,28.0,0.0,0.0,0.0,3.2547169811320753,4.0,6.0,8.0,55.0,63.0,153.0,914.5238282954873
rq0_0241,Scalabrino,easyocr,98.0,98.0,0.0,0.0,7.540816326530612,7.540816326530612,38.0,181.0,3.845303867403315,5.7938388476874225,90.0,59.0,6.155555555555556,13.0,60.0,18.0,0.0,0.0,0.0,1.2551020408163265,2.0,4.0,8.0,76.0,84.0,168.0,1073.9093270268318
rq0_0242,Scalabrino,easyocr,49.0,49.0,0.0,0.0,10.73469387755102,10.73469387755102,28.0,58.0,9.189655172413794,4.458648935494294,22.0,14.0,8.954545454545455,6.0,23.0,7.0,0.0,0.0,0.0,0.9591836734693877,1.0,1.0,7.0,21.0,28.0,52.0,249.9824559469954
rq0_0243,Scalabrino,easyocr,56.0,56.0,0.0,0.0,9.589285714285714,9.589285714285714,38.0,37.0,15.243243243243244,4.409192812265793,11.0,7.0,9.090909090909092,3.0,17.0,6.0,0.0,0.0,0.0,0.9642857142857143,1.0,1.0,9.0,13.0,22.0,34.0,151.6206750336681
rq0_0244,Scalabrino,easyocr,28.0,28.0,0.0,0.0,9.035714285714286,9.035714285714286,56.0,55.0,4.290909090909091,5.004467787102831,28.0,23.0,7.178571428571429,3.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,30.0,36.0,52.0,268.8361000750002
rq0_0245,Scalabrino,easyocr,139.0,139.0,0.0,0.007194244604316547,9.97841726618705,9.97841726618705,53.0,232.0,5.818965517241379,6.2041458221234205,123.0,81.0,8.333333333333334,5.0,72.0,32.0,0.0,0.0,0.0,1.3381294964028776,2.0,3.0,10.0,111.0,121.0,227.0,1570.581954861333
rq0_0246,Scalabrino,easyocr,29.0,29.0,0.0,0.0,12.586206896551724,12.586206896551724,46.0,54.0,6.5,4.884155094595804,34.0,23.0,9.176470588235293,4.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,30.0,33.0,50.0,252.21970596792266
rq0_0247,Scalabrino,easyocr,46.0,46.0,0.0,0.0,7.217391304347826,7.217391304347826,30.0,92.0,3.4456521739130435,4.837337130544963,32.0,14.0,6.21875,14.0,31.0,15.0,0.0,0.0,0.0,0.9347826086956522,1.0,5.0,8.0,23.0,31.0,78.0,386.42731221017624
rq0_0248,Scalabrino,easyocr,41.0,41.0,0.0,0.0,6.609756097560975,6.609756097560975,22.0,72.0,3.5416666666666665,5.176511287062723,31.0,23.0,5.516129032258065,11.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,30.0,37.0,61.0,317.77665530336594
rq0_0249,Scalabrino,easyocr,257.0,257.0,0.0,0.0,6.093385214007782,6.093385214007782,38.0,539.0,2.831168831168831,5.777585645542302,228.0,73.0,4.285087719298246,60.0,197.0,54.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,111.0,125.0,479.0,3336.6106723531398
rq0_0250,Scalabrino,easyocr,102.0,102.0,0.0,0.0,7.205882352941177,7.205882352941177,29.0,142.0,5.119718309859155,5.236023148919556,54.0,30.0,5.962962962962963,7.0,50.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,51.0,57.0,135.0,787.44015191224
rq0_0251,Scalabrino,easyocr,153.0,153.0,0.0,0.0,10.117647058823529,10.117647058823529,48.0,317.0,4.662460567823344,6.362527983966688,150.0,84.0,7.933333333333334,15.0,108.0,44.0,0.0,0.0,0.0,1.0392156862745099,2.0,6.0,14.0,124.0,138.0,302.0,2146.774385947007
rq0_0252,Scalabrino,easyocr,25.0,25.0,0.0,0.0,8.92,8.92,63.0,55.0,3.7454545454545456,4.860068177832712,20.0,16.0,7.7,5.0,22.0,8.0,0.0,0.0,0.0,0.8,2.0,3.0,8.0,24.0,32.0,50.0,250.0
rq0_0253,Scalabrino,easyocr,82.0,82.0,0.0,0.0,10.341463414634147,10.341463414634147,40.0,152.0,5.473684210526316,5.383238953832817,55.0,44.0,8.654545454545454,9.0,65.0,23.0,0.0,0.0,0.0,2.268292682926829,3.0,1.0,6.0,66.0,72.0,143.0,882.2992752062506
rq0_0254,Scalabrino,easyocr,164.0,164.0,0.0,0.0,9.896341463414634,9.896341463414634,48.0,271.0,5.7749077490774905,6.717239460928913,154.0,101.0,8.75974025974026,16.0,63.0,38.0,0.0,0.0,0.0,1.2560975609756098,2.0,4.0,7.0,139.0,146.0,255.0,1833.4052625144045
rq0_0255,Scalabrino,easyocr,66.0,66.0,0.0,0.0,10.454545454545455,10.454545454545455,57.0,132.0,4.946969696969697,5.962752067851701,68.0,58.0,8.308823529411764,4.0,41.0,19.0,0.0,0.0,0.0,0.7727272727272727,1.0,3.0,8.0,76.0,84.0,128.0,818.2166301156814
rq0_0256,Scalabrino,easyocr,43.0,43.0,0.0,0.0,10.488372093023257,10.488372093023257,51.0,97.0,4.298969072164948,5.387305533498657,42.0,30.0,7.476190476190476,11.0,34.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,39.0,48.0,86.0,480.3067750620194
rq0_0257,Scalabrino,easyocr,35.0,35.0,0.0,0.0,12.485714285714286,12.485714285714286,58.0,73.0,5.808219178082192,5.016554141184886,29.0,21.0,12.655172413793103,4.0,30.0,10.0,0.0,0.0,0.0,0.6571428571428571,1.0,2.0,9.0,29.0,38.0,69.0,362.1069984276074
rq0_0258,Scalabrino,easyocr,153.0,153.0,0.0,0.0,7.477124183006536,7.477124183006536,34.0,253.0,4.304347826086956,6.533942526522061,119.0,77.0,7.294117647058823,18.0,78.0,38.0,0.0,0.0,0.0,1.0065359477124183,4.0,6.0,14.0,109.0,123.0,235.0,1631.4909087547214
rq0_0259,Scalabrino,easyocr,167.0,167.0,0.0,0.0,8.778443113772456,8.778443113772456,61.0,295.0,4.698305084745763,6.3330577722251915,143.0,97.0,7.986013986013986,21.0,87.0,44.0,0.0,0.0,0.0,1.9221556886227544,3.0,10.0,9.0,132.0,141.0,274.0,1956.2370705572694
rq0_0260,Scalabrino,easyocr,202.0,202.0,0.0,0.0,9.648514851485148,9.648514851485148,64.0,214.0,9.341121495327103,5.862220488902565,91.0,49.0,8.351648351648352,23.0,71.0,29.0,0.0,0.0,0.0,0.034653465346534656,1.0,5.0,11.0,77.0,88.0,191.0,1233.7514391597238
rq0_0261,Scalabrino,easyocr,147.0,147.0,0.0,0.0,9.149659863945578,9.149659863945578,32.0,232.0,5.724137931034483,5.741605370362502,100.0,68.0,8.22,12.0,97.0,23.0,0.0,0.0,0.0,2.142857142857143,3.0,4.0,10.0,90.0,100.0,220.0,1461.6483617504393
rq0_0262,Scalabrino,easyocr,144.0,144.0,0.0,0.0,8.45138888888889,8.45138888888889,53.0,268.0,4.291044776119403,6.7658681877813445,134.0,104.0,6.955223880597015,14.0,77.0,43.0,0.0,0.0,0.0,1.125,2.0,4.0,14.0,142.0,156.0,254.0,1850.4921635910111
rq0_0263,Scalabrino,easyocr,76.0,76.0,0.0,0.0,12.210526315789474,12.210526315789474,52.0,177.0,5.011299435028248,5.512203219648132,68.0,50.0,10.132352941176471,12.0,72.0,25.0,0.0,0.0,0.0,1.3157894736842106,2.0,5.0,8.0,74.0,82.0,165.0,1048.9960807619839
rq0_0264,Scalabrino,easyocr,81.0,81.0,0.0,0.0,7.777777777777778,7.777777777777778,39.0,140.0,4.292857142857143,5.765941185791791,62.0,36.0,7.5,10.0,44.0,24.0,0.0,0.0,0.0,0.7777777777777778,1.0,2.0,10.0,59.0,69.0,130.0,794.108179381162
rq0_0265,Scalabrino,easyocr,81.0,81.0,0.0,0.0,5.308641975308642,5.308641975308642,34.0,150.0,2.7066666666666666,4.863372218263806,38.0,16.0,5.7368421052631575,18.0,62.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,34.0,42.0,132.0,711.7858998067965
rq0_0266,Scalabrino,easyocr,70.0,70.0,0.0,0.0,6.128571428571429,6.128571428571429,29.0,134.0,3.044776119402985,5.54064276279395,50.0,31.0,4.44,24.0,43.0,17.0,0.0,0.0,0.0,0.9285714285714286,2.0,8.0,11.0,48.0,59.0,110.0,647.0907354298025
rq0_0267,Scalabrino,easyocr,20.0,20.0,0.0,0.0,8.7,8.7,35.0,47.0,3.4468085106382977,4.620202746126709,11.0,10.0,8.636363636363637,9.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,17.0,23.0,38.0,171.8953543301665
rq0_0268,Scalabrino,easyocr,53.0,53.0,0.0,0.018867924528301886,10.849056603773585,10.849056603773585,54.0,133.0,4.037593984962406,5.496902177762652,57.0,37.0,7.614035087719298,6.0,51.0,19.0,0.0,0.0,0.0,0.16981132075471697,1.0,2.0,10.0,52.0,62.0,127.0,756.1829314191331
rq0_0269,Scalabrino,easyocr,121.0,121.0,0.0,0.0,6.322314049586777,6.322314049586777,59.0,209.0,3.569377990430622,6.123750817577145,55.0,41.0,6.254545454545455,28.0,74.0,52.0,0.0,0.0,0.0,0.1487603305785124,1.0,14.0,12.0,86.0,98.0,181.0,1197.2624817848528
rq0_0270,Scalabrino,easyocr,79.0,79.0,0.0,0.0,12.417721518987342,12.417721518987342,61.0,37.0,27.972972972972972,4.465945933079574,12.0,11.0,8.166666666666666,3.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,19.0,24.0,34.0,155.88872502451932
rq0_0271,Scalabrino,easyocr,91.0,91.0,0.0,0.0,9.868131868131869,9.868131868131869,45.0,262.0,3.1946564885496183,4.598181226799156,97.0,37.0,6.443298969072165,15.0,119.0,31.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,67.0,71.0,247.0,1518.9875385176565
rq0_0272,Scalabrino,easyocr,44.0,44.0,0.0,0.0,8.840909090909092,8.840909090909092,62.0,112.0,3.1964285714285716,4.90225358433026,45.0,27.0,5.933333333333334,7.0,51.0,9.0,0.0,0.0,0.0,1.4090909090909092,3.0,4.0,8.0,35.0,43.0,105.0,569.7577992437202
rq0_0273,Scalabrino,easyocr,150.0,150.0,0.0,0.0,7.973333333333334,7.973333333333334,41.0,338.0,3.3254437869822486,5.857832264727657,148.0,78.0,5.75,20.0,131.0,39.0,0.0,0.0,0.0,0.21333333333333335,1.0,9.0,8.0,111.0,119.0,318.0,2192.552048731926
rq0_0274,Scalabrino,easyocr,64.0,64.0,0.0,0.0,10.203125,10.203125,39.0,176.0,3.465909090909091,5.001883075968631,65.0,33.0,7.276923076923077,8.0,86.0,17.0,0.0,0.0,0.0,2.34375,4.0,5.0,10.0,48.0,58.0,168.0,984.140807181432
rq0_0275,Scalabrino,easyocr,41.0,41.0,0.0,0.0,14.170731707317072,14.170731707317072,56.0,155.0,3.4193548387096775,4.34090534679857,63.0,27.0,6.619047619047619,5.0,78.0,9.0,0.0,0.0,0.0,0.9512195121951219,1.0,2.0,5.0,36.0,41.0,150.0,803.6328006927125
rq0_0276,Scalabrino,easyocr,69.0,69.0,0.0,0.0,10.782608695652174,10.782608695652174,51.0,147.0,4.761904761904762,5.6199919692402815,64.0,44.0,8.96875,10.0,55.0,18.0,0.0,0.0,0.0,0.9565217391304348,1.0,3.0,11.0,61.0,72.0,137.0,845.2797251975968
rq0_0277,Scalabrino,easyocr,98.0,98.0,0.0,0.0,11.13265306122449,11.13265306122449,41.0,184.0,5.630434782608695,6.2088545497322265,102.0,71.0,8.901960784313726,7.0,53.0,22.0,0.0,0.0,0.0,1.2244897959183674,2.0,2.0,9.0,93.0,102.0,177.0,1181.0192855289547
rq0_0278,Scalabrino,easyocr,76.0,76.0,0.0,0.0,11.539473684210526,11.539473684210526,59.0,149.0,5.651006711409396,5.992944423027891,60.0,44.0,10.866666666666667,18.0,42.0,29.0,0.0,0.0,0.0,1.1842105263157894,2.0,2.0,7.0,72.0,79.0,131.0,825.7952780112005
rq0_0279,Scalabrino,easyocr,113.0,113.0,0.0,0.0,11.345132743362832,11.345132743362832,38.0,178.0,6.98314606741573,5.736986904194702,81.0,53.0,13.345679012345679,16.0,54.0,27.0,0.0,0.0,0.0,0.9646017699115044,1.0,1.0,6.0,80.0,86.0,162.0,1041.05489026174
rq0_0280,Scalabrino,easyocr,33.0,33.0,0.0,0.0,4.9393939393939394,4.9393939393939394,18.0,59.0,2.5762711864406778,4.46979141484843,17.0,7.0,5.117647058823529,8.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,15.0,22.0,51.0,227.43101255050217
rq0_0281,Scalabrino,easyocr,24.0,24.0,0.0,0.0,15.75,15.75,52.0,44.0,8.25,5.033184175406309,25.0,20.0,13.28,3.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,27.0,32.0,41.0,205.0
rq0_0282,Scalabrino,easyocr,43.0,43.0,0.0,0.0,10.372093023255815,10.372093023255815,59.0,87.0,5.091954022988506,4.513145793331312,37.0,20.0,6.351351351351352,2.0,37.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,31.0,36.0,85.0,439.44362512259653
rq0_0283,Scalabrino,easyocr,113.0,113.0,0.0,0.0,13.283185840707965,13.283185840707965,55.0,259.0,5.532818532818533,5.328399500238484,106.0,64.0,11.69811320754717,4.0,111.0,38.0,0.0,0.0,0.0,0.22123893805309736,1.0,3.0,8.0,100.0,108.0,255.0,1722.4963130516844
rq0_0284,Scalabrino,easyocr,93.0,93.0,0.0,0.0,9.548387096774194,9.548387096774194,56.0,160.0,5.35,5.9885639339307835,69.0,47.0,10.289855072463768,13.0,48.0,30.0,0.0,0.0,0.0,1.8172043010752688,3.0,7.0,9.0,77.0,86.0,147.0,944.6609189412084
rq0_0285,Scalabrino,easyocr,25.0,25.0,0.0,0.0,23.0,23.0,63.0,72.0,7.75,4.7574293510730445,29.0,23.0,17.06896551724138,4.0,31.0,8.0,0.0,0.0,0.0,0.8,1.0,1.0,7.0,31.0,38.0,68.0,356.8590709141638
rq0_0286,Scalabrino,easyocr,237.0,237.0,0.0,0.004219409282700422,8.135021097046414,8.135021097046414,42.0,170.0,11.952941176470588,6.2298805718296855,87.0,68.0,7.793103448275862,8.0,46.0,29.0,0.0,0.0,0.0,0.759493670886076,1.0,4.0,7.0,91.0,98.0,162.0,1071.5829947466636
rq0_0287,Scalabrino,easyocr,20.0,20.0,0.0,0.0,5.4,5.4,18.0,35.0,2.914285714285714,4.6505719454545815,9.0,8.0,6.0,6.0,12.0,8.0,0.0,0.0,0.0,0.6,1.0,3.0,6.0,16.0,22.0,29.0,129.32351694048162
rq0_0288,Scalabrino,easyocr,107.0,107.0,0.0,0.0,6.94392523364486,6.94392523364486,32.0,195.0,3.6307692307692307,6.099642233414984,100.0,64.0,5.3,20.0,50.0,25.0,0.0,0.0,0.0,0.6822429906542056,1.0,5.0,9.0,89.0,98.0,175.0,1157.5742227201615
rq0_0289,Scalabrino,easyocr,135.0,135.0,0.0,0.0,8.785185185185185,8.785185185185185,37.0,235.0,4.872340425531915,6.0888130199358255,102.0,61.0,8.068627450980392,28.0,72.0,33.0,0.0,0.0,0.0,2.6814814814814816,4.0,10.0,8.0,94.0,102.0,207.0,1381.1920457880994
rq0_0290,Scalabrino,easyocr,51.0,51.0,0.0,0.0,5.0,5.0,36.0,110.0,2.172727272727273,4.7287192595081065,50.0,18.0,3.2,4.0,40.0,16.0,0.0,0.0,0.0,1.6470588235294117,2.0,1.0,9.0,30.0,39.0,106.0,560.2526351993984
rq0_0291,Scalabrino,easyocr,134.0,134.0,0.0,0.0,7.6716417910447765,7.6716417910447765,43.0,274.0,3.5145985401459856,5.827770385888568,110.0,64.0,6.5636363636363635,17.0,108.0,39.0,0.0,0.0,0.0,1.626865671641791,2.0,7.0,12.0,98.0,110.0,257.0,1742.8094463758375
rq0_0292,Scalabrino,easyocr,130.0,130.0,0.0,0.0,8.538461538461538,8.538461538461538,46.0,297.0,3.5521885521885523,5.738768637642345,107.0,63.0,7.233644859813084,19.0,124.0,47.0,0.0,0.0,0.0,3.8153846153846156,6.0,11.0,11.0,103.0,114.0,278.0,1899.543423937798
rq0_0293,Scalabrino,easyocr,40.0,40.0,0.0,0.0,10.825,10.825,40.0,85.0,4.847058823529411,4.911872804550791,31.0,21.0,10.870967741935484,2.0,38.0,14.0,0.0,0.0,0.0,0.225,1.0,1.0,8.0,35.0,43.0,83.0,450.3799746402741
rq0_0294,Scalabrino,easyocr,60.0,60.0,0.0,0.0,10.55,10.55,51.0,135.0,4.362962962962963,5.045131877055444,49.0,29.0,9.551020408163266,9.0,55.0,22.0,0.0,0.0,0.0,1.6666666666666667,3.0,5.0,6.0,50.0,56.0,126.0,731.7267201792581
rq0_0295,Scalabrino,easyocr,79.0,79.0,0.0,0.0,14.075949367088608,14.075949367088608,54.0,185.0,5.724324324324324,5.39532156016505,63.0,47.0,10.571428571428571,11.0,79.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,79.0,86.0,174.0,1118.1700673181651
rq0_0296,Scalabrino,easyocr,74.0,74.0,0.0,0.0,6.797297297297297,6.797297297297297,53.0,120.0,3.9833333333333334,5.722073383069141,54.0,35.0,6.203703703703703,18.0,30.0,18.0,0.0,0.0,0.0,0.3783783783783784,1.0,5.0,6.0,53.0,59.0,102.0,600.0295910349079
rq0_0297,Scalabrino,easyocr,55.0,55.0,0.0,0.0,7.363636363636363,7.363636363636363,41.0,98.0,3.9285714285714284,5.160856151104443,35.0,20.0,7.3428571428571425,17.0,33.0,13.0,0.0,0.0,0.0,2.1454545454545455,5.0,7.0,8.0,33.0,41.0,81.0,433.9617123740648
rq0_0298,Scalabrino,easyocr,126.0,126.0,0.0,0.0,10.055555555555555,10.055555555555555,62.0,201.0,6.134328358208955,6.196327015847222,110.0,71.0,8.5,6.0,52.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,99.0,105.0,195.0,1309.2778759448938
rq0_0299,Scalabrino,easyocr,66.0,66.0,0.0,0.0,14.06060606060606,14.06060606060606,59.0,126.0,7.23015873015873,4.873553751059142,60.0,26.0,13.033333333333333,14.0,39.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,39.0,45.0,112.0,615.0875467889235
rq0_0300,Scalabrino,easyocr,123.0,123.0,0.0,0.0,6.7560975609756095,6.7560975609756095,37.0,119.0,7.420168067226891,5.478493448338821,40.0,30.0,5.05,8.0,51.0,20.0,0.0,0.0,0.0,0.5121951219512195,1.0,4.0,10.0,46.0,56.0,111.0,644.616396348394
rq0_0301,Scalabrino,easyocr,82.0,82.0,0.0,0.0,10.707317073170731,10.707317073170731,46.0,139.0,6.115107913669065,5.9589946740384825,59.0,43.0,11.677966101694915,14.0,35.0,31.0,0.0,0.0,0.0,1.3048780487804879,2.0,1.0,6.0,74.0,80.0,125.0,790.2410118609204
rq0_0302,Scalabrino,easyocr,47.0,47.0,0.0,0.0,16.72340425531915,16.72340425531915,51.0,107.0,7.018691588785047,5.0025474005467485,40.0,29.0,16.3,5.0,44.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,47.0,52.0,102.0,581.4448512503914
rq0_0303,Scalabrino,easyocr,100.0,100.0,0.0,0.0,10.04,10.04,50.0,183.0,5.311475409836065,5.9632179596012165,75.0,51.0,10.64,14.0,60.0,34.0,0.0,0.0,0.0,1.12,2.0,5.0,10.0,83.0,93.0,169.0,1105.1178390772573
rq0_0304,Scalabrino,easyocr,52.0,52.0,0.0,0.0,11.51923076923077,11.51923076923077,54.0,112.0,5.071428571428571,4.993295021965568,39.0,30.0,11.717948717948717,9.0,49.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,44.0,50.0,103.0,581.3171875467966
rq0_0305,Scalabrino,easyocr,46.0,46.0,0.0,0.0,13.26086956521739,13.26086956521739,46.0,94.0,6.340425531914893,4.6122747305588625,43.0,19.0,11.674418604651162,4.0,37.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,29.0,34.0,90.0,457.8716557125305
rq0_0306,Scalabrino,easyocr,52.0,52.0,0.0,0.0,11.0,11.0,42.0,107.0,5.074766355140187,4.837787627758375,54.0,33.0,8.925925925925926,2.0,43.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,40.0,46.0,105.0,579.9740053859864
rq0_0307,Scalabrino,easyocr,45.0,45.0,0.0,0.0,10.244444444444444,10.244444444444444,57.0,77.0,5.701298701298701,5.365151190497231,31.0,25.0,11.612903225806452,7.0,25.0,14.0,0.0,0.0,0.0,1.4444444444444444,2.0,3.0,9.0,38.0,47.0,70.0,388.8212196174346
rq0_0308,Scalabrino,easyocr,64.0,64.0,0.0,0.0,8.953125,8.953125,30.0,110.0,5.0181818181818185,5.465140000783643,56.0,39.0,8.339285714285714,8.0,39.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,46.0,53.0,102.0,584.2478863654462
rq0_0309,Scalabrino,easyocr,98.0,98.0,0.0,0.0,10.040816326530612,10.040816326530612,53.0,176.0,5.4147727272727275,5.833222332674848,76.0,43.0,10.421052631578947,11.0,56.0,33.0,0.0,0.0,0.0,1.4795918367346939,2.0,6.0,9.0,74.0,83.0,165.0,1051.8815061722426
rq0_0310,Scalabrino,easyocr,51.0,51.0,0.0,0.0,15.411764705882353,15.411764705882353,60.0,101.0,7.594059405940594,5.365454799283591,45.0,30.0,15.2,7.0,36.0,13.0,0.0,0.0,0.0,0.9607843137254902,1.0,1.0,10.0,42.0,52.0,94.0,535.8413335052626
rq0_0311,Scalabrino,easyocr,121.0,121.0,0.0,0.0,10.611570247933884,10.611570247933884,56.0,182.0,6.917582417582418,6.111000965698971,80.0,48.0,13.5625,14.0,51.0,37.0,0.0,0.0,0.0,1.3801652892561984,3.0,6.0,9.0,83.0,92.0,168.0,1095.9584086175782
rq0_0312,Scalabrino,easyocr,91.0,91.0,0.0,0.0,10.384615384615385,10.384615384615385,44.0,167.0,5.431137724550898,5.720555323592284,65.0,39.0,11.4,12.0,58.0,32.0,0.0,0.0,0.0,0.6153846153846154,2.0,4.0,11.0,68.0,79.0,155.0,977.086015967451
rq0_0000,Buse,rapidocr,13.0,13.0,0.0,0.0,11.76923076923077,11.76923076923077,40.0,38.0,3.8684210526315788,4.4058222502856905,16.0,13.0,6.5625,5.0,17.0,0.0,0.07692307692307693,1.0,0.26646935501059654,0.0,0.0,4.0,7.0,13.0,20.0,33.0,142.62362713128297
rq0_0001,Buse,rapidocr,16.0,16.0,0.0,0.0,11.0625,11.0625,34.0,55.0,3.109090909090909,4.338012841065494,22.0,15.0,5.7727272727272725,4.0,26.0,3.0,0.0,0.0,0.0,0.4375,1.0,4.0,7.0,18.0,25.0,51.0,236.83666567851094
rq0_0002,Buse,rapidocr,26.0,26.0,0.0,0.0,8.307692307692308,8.307692307692308,22.0,54.0,3.962962962962963,4.588337160317339,27.0,19.0,6.62962962962963,3.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,21.0,28.0,51.0,245.1751010249378
