protocol_pair_id,pair_id,snippet_i,snippet_j,dataset_i,dataset_j,dataset_name_i,dataset_name_j,z_i,z_j,human_score_i_z,human_score_j_z,abs_z_diff,difficulty,human_preference,preference_score_basis,language,split_id,split_type,seed,difficulty_legacy,difficulty_rank
u3_0575,full_rq0_seed42__rq0_0159__rq0_0254,rq0_0159,rq0_0254,Dorn,Scalabrino,Dorn,Scalabrino,0.3834317815062668,-0.5503761919733818,0.3834317815062668,-0.5503761919733818,0.9338079734796486,middle,rq0_0159,human_score_z_within_dataset,java,,,,medium,middle
u3_0576,full_rq0_seed42__rq0_0160__rq0_0199,rq0_0160,rq0_0199,Dorn,Scalabrino,Dorn,Scalabrino,-0.031746828936551,0.5386660602292682,-0.031746828936551,0.5386660602292682,0.5704128891658192,middle,rq0_0199,human_score_z_within_dataset,java,,,,medium,middle
u3_0577,full_rq0_seed42__rq0_0162__rq0_0240,rq0_0162,rq0_0240,Dorn,Scalabrino,Dorn,Scalabrino,-0.1644681581344376,0.3571590181954932,-0.1644681581344376,0.3571590181954932,0.5216271763299308,middle,rq0_0240,human_score_z_within_dataset,java,,,,medium,middle
u3_0578,full_rq0_seed42__rq0_0162__rq0_0270,rq0_0162,rq0_0270,Dorn,Scalabrino,Dorn,Scalabrino,-0.1644681581344376,0.3571590181954932,-0.1644681581344376,0.3571590181954932,0.5216271763299308,middle,rq0_0270,human_score_z_within_dataset,java,,,,medium,middle
u3_0579,full_rq0_seed42__rq0_0162__rq0_0311,rq0_0162,rq0_0311,Dorn,Scalabrino,Dorn,Scalabrino,-0.1644681581344376,-1.094897318074706,-0.1644681581344376,-1.094897318074706,0.9304291599402684,middle,rq0_0162,human_score_z_within_dataset,java,,,,medium,middle
u3_0580,full_rq0_seed42__rq0_0165__rq0_0271,rq0_0165,rq0_0271,Dorn,Scalabrino,Dorn,Scalabrino,0.0230426766784883,0.7201731022630425,0.0230426766784883,0.7201731022630425,0.6971304255845543,middle,rq0_0271,human_score_z_within_dataset,java,,,,medium,middle
u3_0581,full_rq0_seed42__rq0_0167__rq0_0198,rq0_0167,rq0_0198,Dorn,Scalabrino,Dorn,Scalabrino,-0.0796072044121084,-0.731883234007156,-0.0796072044121084,-0.731883234007156,0.6522760295950476,middle,rq0_0167,human_score_z_within_dataset,java,,,,medium,middle
u3_0582,full_rq0_seed42__rq0_0169__rq0_0178,rq0_0169,rq0_0178,Dorn,Dorn,Dorn,Dorn,-0.0064595735026999,0.8950381637750405,-0.0064595735026999,0.8950381637750405,0.9014977372777404,middle,rq0_0178,human_score_z_within_dataset,java,,,,medium,middle
u3_0583,full_rq0_seed42__rq0_0170__rq0_0228,rq0_0170,rq0_0228,Dorn,Scalabrino,Dorn,Scalabrino,-1.253474017174932,-0.5503761919733818,-1.253474017174932,-0.5503761919733818,0.7030978252015501,middle,rq0_0228,human_score_z_within_dataset,java,,,,medium,middle
u3_0584,full_rq0_seed42__rq0_0172__rq0_0184,rq0_0172,rq0_0184,Dorn,Dorn,Dorn,Dorn,-0.0101254468952089,0.91823474274629,-0.0101254468952089,0.91823474274629,0.9283601896414988,middle,rq0_0184,human_score_z_within_dataset,java,,,,medium,middle
u3_0585,full_rq0_seed42__rq0_0172__rq0_0216,rq0_0172,rq0_0216,Dorn,Scalabrino,Dorn,Scalabrino,-0.0101254468952089,0.5386660602292682,-0.0101254468952089,0.5386660602292682,0.5487915071244771,middle,rq0_0216,human_score_z_within_dataset,java,,,,medium,middle
u3_0586,full_rq0_seed42__rq0_0173__rq0_0234,rq0_0173,rq0_0234,Dorn,Scalabrino,Dorn,Scalabrino,1.2878737208307431,0.5386660602292682,1.2878737208307431,0.5386660602292682,0.7492076606014749,middle,rq0_0173,human_score_z_within_dataset,java,,,,medium,middle
u3_0587,full_rq0_seed42__rq0_0173__rq0_0239,rq0_0173,rq0_0239,Dorn,Scalabrino,Dorn,Scalabrino,1.2878737208307431,0.3571590181954932,1.2878737208307431,0.3571590181954932,0.93071470263525,middle,rq0_0173,human_score_z_within_dataset,java,,,,medium,middle
u3_0588,full_rq0_seed42__rq0_0175__rq0_0176,rq0_0175,rq0_0176,Dorn,Dorn,Dorn,Dorn,-0.4869212250161115,0.3222774601875363,-0.4869212250161115,0.3222774601875363,0.8091986852036478,middle,rq0_0176,human_score_z_within_dataset,java,,,,medium,middle
u3_0589,full_rq0_seed42__rq0_0176__rq0_0262,rq0_0176,rq0_0262,Dorn,Scalabrino,Dorn,Scalabrino,0.3222774601875363,-0.187362107905831,0.3222774601875363,-0.187362107905831,0.5096395680933673,middle,rq0_0176,human_score_z_within_dataset,java,,,,medium,middle
u3_0590,full_rq0_seed42__rq0_0176__rq0_0273,rq0_0176,rq0_0273,Dorn,Scalabrino,Dorn,Scalabrino,0.3222774601875363,-0.5503761919733818,0.3222774601875363,-0.5503761919733818,0.8726536521609181,middle,rq0_0176,human_score_z_within_dataset,java,,,,medium,middle
u3_0591,full_rq0_seed42__rq0_0178__rq0_0219,rq0_0178,rq0_0219,Dorn,Scalabrino,Dorn,Scalabrino,0.8950381637750405,0.1756519761617182,0.8950381637750405,0.1756519761617182,0.7193861876133223,middle,rq0_0178,human_score_z_within_dataset,java,,,,medium,middle
u3_0592,full_rq0_seed42__rq0_0178__rq0_0243,rq0_0178,rq0_0243,Dorn,Scalabrino,Dorn,Scalabrino,0.8950381637750405,0.3571590181954932,0.8950381637750405,0.3571590181954932,0.5378791455795473,middle,rq0_0178,human_score_z_within_dataset,java,,,,medium,middle
u3_0593,full_rq0_seed42__rq0_0178__rq0_0259,rq0_0178,rq0_0259,Dorn,Scalabrino,Dorn,Scalabrino,0.8950381637750405,0.3571590181954932,0.8950381637750405,0.3571590181954932,0.5378791455795473,middle,rq0_0178,human_score_z_within_dataset,java,,,,medium,middle
u3_0594,full_rq0_seed42__rq0_0180__rq0_0262,rq0_0180,rq0_0262,Dorn,Scalabrino,Dorn,Scalabrino,-0.7412159602548247,-0.187362107905831,-0.7412159602548247,-0.187362107905831,0.5538538523489938,middle,rq0_0262,human_score_z_within_dataset,java,,,,medium,middle
u3_0595,full_rq0_seed42__rq0_0180__rq0_0286,rq0_0180,rq0_0286,Dorn,Scalabrino,Dorn,Scalabrino,-0.7412159602548247,-1.2764043601084811,-0.7412159602548247,-1.2764043601084811,0.5351883998536564,middle,rq0_0180,human_score_z_within_dataset,java,,,,medium,middle
u3_0596,full_rq0_seed42__rq0_0184__rq0_0194,rq0_0184,rq0_0194,Dorn,Scalabrino,Dorn,Scalabrino,0.91823474274629,1.4462012703981426,0.91823474274629,1.4462012703981426,0.5279665276518526,middle,rq0_0194,human_score_z_within_dataset,java,,,,medium,middle
u3_0597,full_rq0_seed42__rq0_0184__rq0_0253,rq0_0184,rq0_0253,Dorn,Scalabrino,Dorn,Scalabrino,0.91823474274629,-0.0058550658720567,0.91823474274629,-0.0058550658720567,0.9240898086183468,middle,rq0_0184,human_score_z_within_dataset,java,,,,medium,middle
u3_0598,full_rq0_seed42__rq0_0185__rq0_0297,rq0_0185,rq0_0297,Dorn,Scalabrino,Dorn,Scalabrino,1.434035500581094,0.9016801442968184,1.434035500581094,0.9016801442968184,0.5323553562842757,middle,rq0_0185,human_score_z_within_dataset,java,,,,medium,middle
u3_0599,full_rq0_seed42__rq0_0188__rq0_0204,rq0_0188,rq0_0204,Dorn,Scalabrino,Dorn,Scalabrino,-0.4130844793629947,0.5386660602292682,-0.4130844793629947,0.5386660602292682,0.951750539592263,middle,rq0_0204,human_score_z_within_dataset,java,,,,medium,middle
u3_0600,full_rq0_seed42__rq0_0188__rq0_0251,rq0_0188,rq0_0251,Dorn,Scalabrino,Dorn,Scalabrino,-0.4130844793629947,-1.2764043601084811,-0.4130844793629947,-1.2764043601084811,0.8633198807454865,middle,rq0_0188,human_score_z_within_dataset,java,,,,medium,middle
u3_0601,full_rq0_seed42__rq0_0189__rq0_0239,rq0_0189,rq0_0239,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.9016801442968184,0.3571590181954932,0.9016801442968184,0.3571590181954932,0.5445211261013252,middle,rq0_0189,human_score_z_within_dataset,java,,,,medium,middle
u3_0602,full_rq0_seed42__rq0_0189__rq0_0257,rq0_0189,rq0_0257,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.9016801442968184,0.3571590181954932,0.9016801442968184,0.3571590181954932,0.5445211261013252,middle,rq0_0189,human_score_z_within_dataset,java,,,,medium,middle
u3_0603,full_rq0_seed42__rq0_0190__rq0_0223,rq0_0190,rq0_0223,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.187362107905831,0.7201731022630425,-0.187362107905831,0.7201731022630425,0.9075352101688736,middle,rq0_0223,human_score_z_within_dataset,java,,,,medium,middle
u3_0604,full_rq0_seed42__rq0_0190__rq0_0264,rq0_0190,rq0_0264,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.187362107905831,0.3571590181954932,-0.187362107905831,0.3571590181954932,0.5445211261013242,middle,rq0_0264,human_score_z_within_dataset,java,,,,medium,middle
u3_0605,full_rq0_seed42__rq0_0191__rq0_0243,rq0_0191,rq0_0243,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.187362107905831,0.3571590181954932,-0.187362107905831,0.3571590181954932,0.5445211261013242,middle,rq0_0243,human_score_z_within_dataset,java,,,,medium,middle
u3_0606,full_rq0_seed42__rq0_0191__rq0_0285,rq0_0191,rq0_0285,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.187362107905831,-1.094897318074706,-0.187362107905831,-1.094897318074706,0.907535210168875,middle,rq0_0191,human_score_z_within_dataset,java,,,,medium,middle
u3_0607,full_rq0_seed42__rq0_0192__rq0_0207,rq0_0192,rq0_0207,Scalabrino,Scalabrino,Scalabrino,Scalabrino,1.0831871863305926,0.5386660602292682,1.0831871863305926,0.5386660602292682,0.5445211261013244,middle,rq0_0192,human_score_z_within_dataset,java,,,,medium,middle
u3_0608,full_rq0_seed42__rq0_0192__rq0_0246,rq0_0192,rq0_0246,Scalabrino,Scalabrino,Scalabrino,Scalabrino,1.0831871863305926,1.6277083124319185,1.0831871863305926,1.6277083124319185,0.5445211261013259,middle,rq0_0246,human_score_z_within_dataset,java,,,,medium,middle
u3_0609,full_rq0_seed42__rq0_0193__rq0_0237,rq0_0193,rq0_0237,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.5386660602292682,-0.187362107905831,0.5386660602292682,-0.187362107905831,0.7260281681350992,middle,rq0_0193,human_score_z_within_dataset,java,,,,medium,middle
u3_0610,full_rq0_seed42__rq0_0194__rq0_0205,rq0_0194,rq0_0205,Scalabrino,Scalabrino,Scalabrino,Scalabrino,1.4462012703981426,0.5386660602292682,1.4462012703981426,0.5386660602292682,0.9075352101688744,middle,rq0_0194,human_score_z_within_dataset,java,,,,medium,middle
u3_0611,full_rq0_seed42__rq0_0194__rq0_0234,rq0_0194,rq0_0234,Scalabrino,Scalabrino,Scalabrino,Scalabrino,1.4462012703981426,0.5386660602292682,1.4462012703981426,0.5386660602292682,0.9075352101688744,middle,rq0_0194,human_score_z_within_dataset,java,,,,medium,middle
u3_0612,full_rq0_seed42__rq0_0194__rq0_0236,rq0_0194,rq0_0236,Scalabrino,Scalabrino,Scalabrino,Scalabrino,1.4462012703981426,0.9016801442968184,1.4462012703981426,0.9016801442968184,0.5445211261013242,middle,rq0_0194,human_score_z_within_dataset,java,,,,medium,middle
u3_0613,full_rq0_seed42__rq0_0195__rq0_0269,rq0_0195,rq0_0269,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-1.094897318074706,-0.187362107905831,-1.094897318074706,-0.187362107905831,0.907535210168875,middle,rq0_0269,human_score_z_within_dataset,java,,,,medium,middle
u3_0614,full_rq0_seed42__rq0_0197__rq0_0241,rq0_0197,rq0_0241,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.1756519761617182,-0.5503761919733818,0.1756519761617182,-0.5503761919733818,0.7260281681351001,middle,rq0_0197,human_score_z_within_dataset,java,,,,medium,middle
u3_0615,full_rq0_seed42__rq0_0198__rq0_0202,rq0_0198,rq0_0202,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.731883234007156,-1.639418444176031,-0.731883234007156,-1.639418444176031,0.9075352101688752,middle,rq0_0198,human_score_z_within_dataset,java,,,,medium,middle
u3_0616,full_rq0_seed42__rq0_0199__rq0_0250,rq0_0199,rq0_0250,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.5386660602292682,1.2646942283643683,0.5386660602292682,1.2646942283643683,0.7260281681351001,middle,rq0_0250,human_score_z_within_dataset,java,,,,medium,middle
u3_0617,full_rq0_seed42__rq0_0199__rq0_0290,rq0_0199,rq0_0290,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.5386660602292682,1.0831871863305926,0.5386660602292682,1.0831871863305926,0.5445211261013244,middle,rq0_0290,human_score_z_within_dataset,java,,,,medium,middle
u3_0618,full_rq0_seed42__rq0_0201__rq0_0243,rq0_0201,rq0_0243,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.187362107905831,0.3571590181954932,-0.187362107905831,0.3571590181954932,0.5445211261013242,middle,rq0_0243,human_score_z_within_dataset,java,,,,medium,middle
u3_0619,full_rq0_seed42__rq0_0201__rq0_0277,rq0_0201,rq0_0277,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.187362107905831,-0.9133902760409311,-0.187362107905831,-0.9133902760409311,0.7260281681351002,middle,rq0_0201,human_score_z_within_dataset,java,,,,medium,middle
u3_0620,full_rq0_seed42__rq0_0203__rq0_0240,rq0_0203,rq0_0240,Scalabrino,Scalabrino,Scalabrino,Scalabrino,1.2646942283643683,0.3571590181954932,1.2646942283643683,0.3571590181954932,0.9075352101688752,middle,rq0_0203,human_score_z_within_dataset,java,,,,medium,middle
u3_0621,full_rq0_seed42__rq0_0203__rq0_0257,rq0_0203,rq0_0257,Scalabrino,Scalabrino,Scalabrino,Scalabrino,1.2646942283643683,0.3571590181954932,1.2646942283643683,0.3571590181954932,0.9075352101688752,middle,rq0_0203,human_score_z_within_dataset,java,,,,medium,middle
u3_0622,full_rq0_seed42__rq0_0204__rq0_0250,rq0_0204,rq0_0250,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.5386660602292682,1.2646942283643683,0.5386660602292682,1.2646942283643683,0.7260281681351001,middle,rq0_0250,human_score_z_within_dataset,java,,,,medium,middle
u3_0623,full_rq0_seed42__rq0_0204__rq0_0301,rq0_0204,rq0_0301,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.5386660602292682,-0.368869149939606,0.5386660602292682,-0.368869149939606,0.9075352101688744,middle,rq0_0204,human_score_z_within_dataset,java,,,,medium,middle
u3_0624,full_rq0_seed42__rq0_0206__rq0_0258,rq0_0206,rq0_0258,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.3571590181954932,-0.187362107905831,0.3571590181954932,-0.187362107905831,0.5445211261013242,middle,rq0_0206,human_score_z_within_dataset,java,,,,medium,middle
u3_0625,full_rq0_seed42__rq0_0206__rq0_0302,rq0_0206,rq0_0302,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.3571590181954932,-0.5503761919733818,0.3571590181954932,-0.5503761919733818,0.9075352101688752,middle,rq0_0206,human_score_z_within_dataset,java,,,,medium,middle
u3_0626,full_rq0_seed42__rq0_0207__rq0_0253,rq0_0207,rq0_0253,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.5386660602292682,-0.0058550658720567,0.5386660602292682,-0.0058550658720567,0.544521126101325,middle,rq0_0207,human_score_z_within_dataset,java,,,,medium,middle
u3_0627,full_rq0_seed42__rq0_0208__rq0_0235,rq0_0208,rq0_0235,Scalabrino,Scalabrino,Scalabrino,Scalabrino,1.4462012703981426,0.7201731022630425,1.4462012703981426,0.7201731022630425,0.7260281681351001,middle,rq0_0208,human_score_z_within_dataset,java,,,,medium,middle
u3_0628,full_rq0_seed42__rq0_0208__rq0_0297,rq0_0208,rq0_0297,Scalabrino,Scalabrino,Scalabrino,Scalabrino,1.4462012703981426,0.9016801442968184,1.4462012703981426,0.9016801442968184,0.5445211261013242,middle,rq0_0208,human_score_z_within_dataset,java,,,,medium,middle
u3_0629,full_rq0_seed42__rq0_0211__rq0_0231,rq0_0211,rq0_0231,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-2.183939570277356,-1.457911402142256,-2.183939570277356,-1.457911402142256,0.7260281681351002,middle,rq0_0231,human_score_z_within_dataset,java,,,,medium,middle
u3_0630,full_rq0_seed42__rq0_0214__rq0_0237,rq0_0214,rq0_0237,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.731883234007156,-0.187362107905831,-0.731883234007156,-0.187362107905831,0.5445211261013251,middle,rq0_0237,human_score_z_within_dataset,java,,,,medium,middle
u3_0631,full_rq0_seed42__rq0_0215__rq0_0282,rq0_0215,rq0_0282,Scalabrino,Scalabrino,Scalabrino,Scalabrino,1.0831871863305926,1.990722396499468,1.0831871863305926,1.990722396499468,0.9075352101688754,middle,rq0_0282,human_score_z_within_dataset,java,,,,medium,middle
u3_0632,full_rq0_seed42__rq0_0216__rq0_0262,rq0_0216,rq0_0262,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.5386660602292682,-0.187362107905831,0.5386660602292682,-0.187362107905831,0.7260281681350992,middle,rq0_0216,human_score_z_within_dataset,java,,,,medium,middle
u3_0633,full_rq0_seed42__rq0_0217__rq0_0291,rq0_0217,rq0_0291,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-1.8209254862098048,-1.094897318074706,-1.8209254862098048,-1.094897318074706,0.7260281681350993,middle,rq0_0291,human_score_z_within_dataset,java,,,,medium,middle
u3_0634,full_rq0_seed42__rq0_0219__rq0_0289,rq0_0219,rq0_0289,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.1756519761617182,0.7201731022630425,0.1756519761617182,0.7201731022630425,0.5445211261013243,middle,rq0_0289,human_score_z_within_dataset,java,,,,medium,middle
u3_0635,full_rq0_seed42__rq0_0219__rq0_0293,rq0_0219,rq0_0293,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.1756519761617182,-0.731883234007156,0.1756519761617182,-0.731883234007156,0.9075352101688744,middle,rq0_0219,human_score_z_within_dataset,java,,,,medium,middle
u3_0636,full_rq0_seed42__rq0_0223__rq0_0253,rq0_0223,rq0_0253,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.7201731022630425,-0.0058550658720567,0.7201731022630425,-0.0058550658720567,0.7260281681350993,middle,rq0_0223,human_score_z_within_dataset,java,,,,medium,middle
u3_0637,full_rq0_seed42__rq0_0223__rq0_0268,rq0_0223,rq0_0268,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.7201731022630425,-0.187362107905831,0.7201731022630425,-0.187362107905831,0.9075352101688736,middle,rq0_0223,human_score_z_within_dataset,java,,,,medium,middle
u3_0638,full_rq0_seed42__rq0_0225__rq0_0254,rq0_0225,rq0_0254,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-1.2764043601084811,-0.5503761919733818,-1.2764043601084811,-0.5503761919733818,0.7260281681350993,middle,rq0_0254,human_score_z_within_dataset,java,,,,medium,middle
u3_0639,full_rq0_seed42__rq0_0227__rq0_0307,rq0_0227,rq0_0307,Scalabrino,Scalabrino,Scalabrino,Scalabrino,1.0831871863305926,0.1756519761617182,1.0831871863305926,0.1756519761617182,0.9075352101688744,middle,rq0_0227,human_score_z_within_dataset,java,,,,medium,middle
u3_0640,full_rq0_seed42__rq0_0228__rq0_0272,rq0_0228,rq0_0272,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.5503761919733818,0.3571590181954932,-0.5503761919733818,0.3571590181954932,0.9075352101688752,middle,rq0_0272,human_score_z_within_dataset,java,,,,medium,middle
u3_0641,full_rq0_seed42__rq0_0228__rq0_0278,rq0_0228,rq0_0278,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.5503761919733818,-1.2764043601084811,-0.5503761919733818,-1.2764043601084811,0.7260281681350993,middle,rq0_0228,human_score_z_within_dataset,java,,,,medium,middle
u3_0642,full_rq0_seed42__rq0_0229__rq0_0236,rq0_0229,rq0_0236,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.0058550658720567,0.9016801442968184,-0.0058550658720567,0.9016801442968184,0.9075352101688752,middle,rq0_0236,human_score_z_within_dataset,java,,,,medium,middle
u3_0643,full_rq0_seed42__rq0_0230__rq0_0238,rq0_0230,rq0_0238,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.7201731022630425,0.1756519761617182,0.7201731022630425,0.1756519761617182,0.5445211261013243,middle,rq0_0230,human_score_z_within_dataset,java,,,,medium,middle
u3_0644,full_rq0_seed42__rq0_0231__rq0_0293,rq0_0231,rq0_0293,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-1.457911402142256,-0.731883234007156,-1.457911402142256,-0.731883234007156,0.7260281681350998,middle,rq0_0293,human_score_z_within_dataset,java,,,,medium,middle
u3_0645,full_rq0_seed42__rq0_0233__rq0_0242,rq0_0233,rq0_0242,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.368869149939606,0.5386660602292682,-0.368869149939606,0.5386660602292682,0.9075352101688744,middle,rq0_0242,human_score_z_within_dataset,java,,,,medium,middle
u3_0646,full_rq0_seed42__rq0_0233__rq0_0256,rq0_0233,rq0_0256,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.368869149939606,0.3571590181954932,-0.368869149939606,0.3571590181954932,0.7260281681350993,middle,rq0_0256,human_score_z_within_dataset,java,,,,medium,middle
u3_0647,full_rq0_seed42__rq0_0235__rq0_0258,rq0_0235,rq0_0258,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.7201731022630425,-0.187362107905831,0.7201731022630425,-0.187362107905831,0.9075352101688736,middle,rq0_0235,human_score_z_within_dataset,java,,,,medium,middle
u3_0648,full_rq0_seed42__rq0_0235__rq0_0266,rq0_0235,rq0_0266,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.7201731022630425,1.6277083124319185,0.7201731022630425,1.6277083124319185,0.907535210168876,middle,rq0_0266,human_score_z_within_dataset,java,,,,medium,middle
u3_0649,full_rq0_seed42__rq0_0235__rq0_0300,rq0_0235,rq0_0300,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.7201731022630425,-0.0058550658720567,0.7201731022630425,-0.0058550658720567,0.7260281681350993,middle,rq0_0235,human_score_z_within_dataset,java,,,,medium,middle
u3_0650,full_rq0_seed42__rq0_0238__rq0_0293,rq0_0238,rq0_0293,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.1756519761617182,-0.731883234007156,0.1756519761617182,-0.731883234007156,0.9075352101688744,middle,rq0_0238,human_score_z_within_dataset,java,,,,medium,middle
u3_0651,full_rq0_seed42__rq0_0243__rq0_0301,rq0_0243,rq0_0301,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.3571590181954932,-0.368869149939606,0.3571590181954932,-0.368869149939606,0.7260281681350993,middle,rq0_0243,human_score_z_within_dataset,java,,,,medium,middle
u3_0652,full_rq0_seed42__rq0_0248__rq0_0304,rq0_0248,rq0_0304,Scalabrino,Scalabrino,Scalabrino,Scalabrino,1.4462012703981426,0.9016801442968184,1.4462012703981426,0.9016801442968184,0.5445211261013242,middle,rq0_0248,human_score_z_within_dataset,java,,,,medium,middle
u3_0653,full_rq0_seed42__rq0_0251__rq0_0281,rq0_0251,rq0_0281,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-1.2764043601084811,-0.5503761919733818,-1.2764043601084811,-0.5503761919733818,0.7260281681350993,middle,rq0_0281,human_score_z_within_dataset,java,,,,medium,middle
u3_0654,full_rq0_seed42__rq0_0254__rq0_0256,rq0_0254,rq0_0256,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.5503761919733818,0.3571590181954932,-0.5503761919733818,0.3571590181954932,0.9075352101688752,middle,rq0_0256,human_score_z_within_dataset,java,,,,medium,middle
u3_0655,full_rq0_seed42__rq0_0255__rq0_0309,rq0_0255,rq0_0309,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.3571590181954932,-0.5503761919733818,0.3571590181954932,-0.5503761919733818,0.9075352101688752,middle,rq0_0255,human_score_z_within_dataset,java,,,,medium,middle
u3_0656,full_rq0_seed42__rq0_0256__rq0_0296,rq0_0256,rq0_0296,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.3571590181954932,0.9016801442968184,0.3571590181954932,0.9016801442968184,0.5445211261013252,middle,rq0_0296,human_score_z_within_dataset,java,,,,medium,middle
u3_0657,full_rq0_seed42__rq0_0260__rq0_0312,rq0_0260,rq0_0312,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.5503761919733818,-1.094897318074706,-0.5503761919733818,-1.094897318074706,0.5445211261013241,middle,rq0_0260,human_score_z_within_dataset,java,,,,medium,middle
u3_0658,full_rq0_seed42__rq0_0261__rq0_0309,rq0_0261,rq0_0309,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-1.094897318074706,-0.5503761919733818,-1.094897318074706,-0.5503761919733818,0.5445211261013241,middle,rq0_0309,human_score_z_within_dataset,java,,,,medium,middle
u3_0659,full_rq0_seed42__rq0_0262__rq0_0274,rq0_0262,rq0_0274,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.187362107905831,-0.731883234007156,-0.187362107905831,-0.731883234007156,0.5445211261013251,middle,rq0_0262,human_score_z_within_dataset,java,,,,medium,middle
u3_0660,full_rq0_seed42__rq0_0264__rq0_0296,rq0_0264,rq0_0296,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.3571590181954932,0.9016801442968184,0.3571590181954932,0.9016801442968184,0.5445211261013252,middle,rq0_0296,human_score_z_within_dataset,java,,,,medium,middle
u3_0661,full_rq0_seed42__rq0_0267__rq0_0285,rq0_0267,rq0_0285,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.5503761919733818,-1.094897318074706,-0.5503761919733818,-1.094897318074706,0.5445211261013241,middle,rq0_0267,human_score_z_within_dataset,java,,,,medium,middle
u3_0662,full_rq0_seed42__rq0_0272__rq0_0296,rq0_0272,rq0_0296,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.3571590181954932,0.9016801442968184,0.3571590181954932,0.9016801442968184,0.5445211261013252,middle,rq0_0296,human_score_z_within_dataset,java,,,,medium,middle
u3_0663,full_rq0_seed42__rq0_0279__rq0_0288,rq0_0279,rq0_0288,Scalabrino,Scalabrino,Scalabrino,Scalabrino,0.7201731022630425,1.4462012703981426,0.7201731022630425,1.4462012703981426,0.7260281681351001,middle,rq0_0288,human_score_z_within_dataset,java,,,,medium,middle
u3_0664,full_rq0_seed42__rq0_0281__rq0_0285,rq0_0281,rq0_0285,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.5503761919733818,-1.094897318074706,-0.5503761919733818,-1.094897318074706,0.5445211261013241,middle,rq0_0281,human_score_z_within_dataset,java,,,,medium,middle
u3_0665,full_rq0_seed42__rq0_0287__rq0_0290,rq0_0287,rq0_0290,Scalabrino,Scalabrino,Scalabrino,Scalabrino,1.8092153544656928,1.0831871863305926,1.8092153544656928,1.0831871863305926,0.7260281681351002,middle,rq0_0287,human_score_z_within_dataset,java,,,,medium,middle
u3_0666,full_rq0_seed42__rq0_0293__rq0_0300,rq0_0293,rq0_0300,Scalabrino,Scalabrino,Scalabrino,Scalabrino,-0.731883234007156,-0.0058550658720567,-0.731883234007156,-0.0058550658720567,0.7260281681350993,middle,rq0_0300,human_score_z_within_dataset,java,,,,medium,middle
