rq0_id,snippet_id,dataset_name,raw_code,human_mean_score,human_score_z_within_dataset,human_score_minmax_within_dataset,binary_label_median,binary_label_tertile_strict,tertiary_label,num_annotators,language,LOC,cyclomatic_complexity,min_score,max_score,code_type,exact_code_hash,formatting_normalized_hash,exact_duplicate_group_id,formatting_duplicate_group_id,duplicate_group_id,source_metadata,source_key,source_path,source_row_index
rq0_0126,135,Dorn,"long fileEntryTypeId
ParamUtil.getLong
serviceContext
'fileEntryTypeId""
1L) _
2
3
Map-String,
Fields> fieldsMap
getFieldsMap(
serviceContext _
fileEntryTypeId) ;
5
DLFileEntry dlFileEntry
dlFileEntryLocalService.up
6
7
dateFileEntry(
userId
fileEntryId ,
sourceFileName_
mimeType ,
itle
description _
10
changeLog ,
majorVersion,
fileEntryTypeId ,
fields
12
Map _
null
is _
size
serviceContext) ;",3.8793773651123047,1.223622724045606,0.855452308051692,readable,readable,high,,java,8,1,1.0,5.0,Code,3e484005b0c3bd48a56c26beb6ddfbfffef786665bae2192db9e9b9b02403201,47be8f9b02c9f6e3f84494ef57caaa05ec5633b006ea28f4f165a47ce866db48,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 27, ""original_snippet_id"": ""135""}",,,27
rq0_0127,136,Dorn,"pub
lic
UserFinder getUserFinder()
3
return userFinder;
5
6
X*
7
Sets
the
user
finder .
9
@param userFinder
the
user
finder
10
I
public void setUserFinder(UserFinder userFinder)
{
this.userFinder
userFinder;
Returns
entry local
the
asset
service
19
asset entry local
dreturn
the
service
20
public AssetEntryLocalService getAssetEntryLocalService()
21
return
assetEntryLocalService;
22
23
24
**
25
Sets
the
asset entry
local
service.
26
27
@param assetEntryLocalService the asset entry
local
28
ervice
29
30
public
void
setAssetEntryLocalServicel
31
AssetEntryLocalService assetEntryLocalService)
32
this.assetEntryLocalService
assetEntryLocalService;
33
34
35
36
Returns
the asset entry
remote service
37
38
the
asset entry
dreturn
remote service
39
40
public AssetEntryService getAssetEntryService()
1
return
assetEntryService
**
Sets
the
asset entry
remote service
47
@param assetEntryService
the asset entry
remote service
48
49
public
void
setAssetEntryService(AssetEntryService asset
50
EntryService)
51
this.assetEntryService
assetEntryService;
52",2.878048896789551,-1.0552721368539235,0.3882660481827864,unreadable,unreadable,low,,java,19,6,1.0,5.0,Code,f612275f1b4f9cd0a8ec1d39acc21af226507bec195cbedd21d1aebfe072b45c,a503df195bc776cc03fa62b02b3d62ff08fb20240f73552c5e5260ee7d5e61f0,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 28, ""original_snippet_id"": ""136""}",,,28
rq0_0128,137,Dorn,"1 public abstract
class
AliasAction
extends SquirrelAction
2
3
I**
Logger
for
this
class.
*1
private static ILogger s_log
5
LoggerController createLogger(DeleteAliasAction.class)
6
7
1**
Internationalized strings
for this
class .
*1
private static
final StringManager s_stringMgr
StringManagerFactory.getStringManager (DeleteAliasActi
10
class)
on
1
public AliasAction
IApplication app)
super(app) ;
17
protected
void moveToFrontAndSelectAliasFrame( )
18
getApplication() ;
19
IApplication
app
20
AliasesListInternalFrame
app.getWindowManager() .g
tw
21
etAliasesListInternalFramel) ;
22
tw.moveToFront () ;
23
try
24
25
tw.setSelected (true) ;
26
catch
(PropertyVetoException
ex)
28
29
Hlil8n[DeleteAliasAction.error.selectingwindow-E
30
selecting Window
rror
31
s_log.error(s_stringMgr .getString
'DeleteAliasActio
32
selectingwindow""
n.error ,
ex)
33
34",4.127572059631348,1.7884819403119565,0.9712516233811376,readable,readable,high,,java,24,3,1.0,5.0,Code,647de0ff21ad7c00f377c012ec19eca638d8afe6b589d7ab9f72d70ced3828a1,fd9113b72a2c7da6b81f2c375c1608827b2f4abfbb710b2efcc90ec177bdb267,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 29, ""original_snippet_id"": ""137""}",,,29
rq0_0129,138,Dorn,"DownloadListener
3
5
public void
addCompletionListener(
6
7
DownLoadCompletionListener
1 )
9
notSupported() ;
I
public
void
removeCompletionListener(
DownloadCompletionListener
1 )
notSupported() ;
18
19
public
void
20
addTrackerListener(
21
DownloadTrackerListener
22
23
24
25
public void
26
addTrackerListener(
27
DownloadTrackerListener
28
boolean immediateTrigger)
29
{
30
31
32
public
void
33
removeTrackerListener(
34
DownloadTrackerListener
35
{
36
37
38
public
void
39
addDownLoadWillBeRemovedListener (
40
DownLoadWil BeRemovedListener
1
notSupported ( ) ;
public
void
removeDownloadWillBeRemovedListener(
47
DownloadWil  BeRemovedListener
1 )
48
49
notSupported() ;
50",3.401639461517334,0.1363526745052059,0.6325558345778095,readable,discard,mid,,java,43,7,1.0,5.0,Code,38da1038462fb2fabfffed5ded590a800f413c1390a9e9c7241e84e6a67ded42,ff8c81d8d08445e5f2446da08bc9ef9eef8bfe6d1132d561687e2d2197c4e4c1,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 30, ""original_snippet_id"": ""138""}",,,30
rq0_0130,139,Dorn,"2 public class AuthTokenWrapper implements
AuthToken
3
public AuthTokenWrapper(AuthToken authToken)
5
authToken
authToken;
originalAuthToken
authToken;
6
7
9
public void
check(HttpServletRequest request)
throws
Por
10
talException
I
authToken. check(request) ;
public String getToken (HttpServletRequest
request)
return
authToken.getToken (request) ;
18
pub
lic String getToken (
19
HttpServletRequest
request_
long plid, String portletId)
{
20
authToken.getToken (request ,
21
return
plid,
portletId) ;
22
23
24
public void setAuthToken (AuthToken authToken)
25
if (authToken
null)
26
authToken
originalAuthToken;
28
else
29
authToken
authToken;
30
31",3.07112979888916,-0.6158448265831262,0.4783511175258419,unreadable,unreadable,low,,java,23,6,1.0,5.0,Code,6c78048fe631fe743f3503ae1b8b5df6691e1cda321d696f659dd39e537e85ae,c0f962563e2518b6362e9efc5b321bdd56375161dad02d1516d50568e214ce73,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 31, ""original_snippet_id"": ""139""}",,,31
rq0_0131,140,Dorn,"catch
Exception e)
3
-log.error(e,
e)
5
throw new RemoteException(e.getMessage() ) ;
6
7
9
public
static
void testCounterIncrement_Rollback( )
10
throws RemoteException
I
try
PortalServiceUtil.testCounterIncrement_Rollback() ;
catchlogxeerofoe,ee) ;
throw new RemoteException(e getMessagel) ) ;
18
19
20
21
public
static void testDeleteclassName( )
throws RemoteEx
22
ception
23
try
24
PortalServiceUtil.testDeleteclassName( ) ;
25
26
catch (Exception e)
-log.error(e_
e)
28
29
throw new RemoteException(e.getMessage() ) ;
30
31",3.5742971897125244,0.5292994666179637,0.7131121363556725,readable,readable,high,,java,25,5,1.0,5.0,Code,b1430a675a7b94ca771a913eb8c2ad31c991730c0035f38dcce8288c7114fc30,2173081151e7f1e28de3ad8358798d93c5386bfaa53ec96a229842570b24bfda,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 32, ""original_snippet_id"": ""140""}",,,32
rq0_0132,141,Dorn,"public long getclassPK() ;
3
**
Sets
class
k of
this expando
the
row
5
classPK
the
class
p k of this expando
6
@param
row
7
public void setClassPK(long classPK) ;
10
public
boolean
isNew() ;",3.207792282104492,-0.3048185844162018,0.5421132459557995,unreadable,discard,mid,,java,3,1,1.0,5.0,Code,7557b74c55ed28475bdef1ecc2e9327828c7db60f2fbc72dca8ce39abb67c896,2319512fec758525492e2cbabc56a0778293e64989d0d0ba01cf72b215ddd5a7,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 33, ""original_snippet_id"": ""141""}",,,33
rq0_0133,142,Dorn,"Date
createDate
getCreateDate() ;
2
3
if (createDate
1=
null)
passwordPolicyCacheModel.createDate
createDate
getTime() ;
5
6
7
else
{
passwordPolicyCacheModel
createDate
Long .MIN_VALUE
9
I
Date modifiedDate
getModifiedDate() ;
if (modifiedDate
!= null)
{
DatewgedPonecyCacheModez
modifiedDate
modified
else
19
passwordPolicyCacheModel.modifiedDate
Long . MIN_VALUE
20
getDefaultP
21
passwordPolicyCacheModel.defaultPolicy
22
olicy() ;
23
24
passwordPolicyCacheModel
getName( ) ;
name
25
26
String
passwordPolicyCacheModel
name
name
27
28
if
null)
&& (name. Length()
(name
1=
E=
0) )
29
passwordPolicyCacheModel
name
null;
30
31
32
passwordPol icyCacheModel.description
getDescription() ;",3.5319149494171143,0.4328429364601818,0.693338005333867,readable,discard,mid,,java,21,3,1.0,5.0,Code,31d6c1488956915ee5ccf6aedab9cd7c658b5eecc58e55cd359c5380ed4c0e2e,134d44e9d7510000439a80574b95a828d6503095d48ccf01bf2fc408af81d21c,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 34, ""original_snippet_id"": ""142""}",,,34
rq0_0134,143,Dorn,"if
(selenium.isVisible
'link-Web Content Display Permissions Page"" ) )
3
break;
5
catch (Exception
6
e)
7
Thread . sleep(1000)
10",3.3836207389831543,0.0953443785442435,0.624148903331303,readable,discard,mid,,java,9,2,1.0,5.0,Code,3acf26668f001bf25b677b0fb68a554d0da7fe97ed521020ac6e2203c7492e44,ca3dfd3cf1d96b8d559fe7b9c5e87365f21f48ef9af5222eabc397043c46e19e,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 35, ""original_snippet_id"": ""143""}",,,35
rq0_0135,144,Dorn,"throws
com. iferay.portal
kernel.exception
PortalExc
eption ,
2
3
com.liferay.portal
kernel.exception.SystemException;
5
public
void deleteEntry(long entryId)
throws
liferay.portal.kernel.exception.PortalExc
6
com
7
eption,
liferay.portal
kernel
exception.SystemException;
com
10
@Transactional (propagation
Propagation . SUPPORTS
reado
1
nly
true
public java
util.List<com.liferay.portlet.bookmarks. mode
1.BookmarksEntry> getEntries
long
groupId
long folderId,
int
int end)
start,
throws
com ,
liferay.portal
kernel.exception.SystemExc
16
eption;
17
18
@Transactional (propagation
Propagation . SUPPORTS
reado
19
nly
true
20
public java
util.List<com.liferay.portlet.bookmarks.mode
21
BookmarksEntry> getEntries
22
long
groupId ,
long
folderId ,
int
int
end,
start
23
com. liferay.portal
kernel
util.OrderByComparator
ord
24
erByComparator)
25
throws
com. liferay.portal.kernel.exception. SystemExc
26
eption;
27
28
@Transactional (propagation
Propagation . SUPPORTS
reado
29
nly
true
30
pub
lic
int getEntriesCount(long groupId, long folderId)
31
throws
com. liferay.portal.kernel.exception. SystemExc
32
eption;
33
34
@Transactional (propagation
Propagation . SUPPORTS
reado
35
nly
true)
36
public
liferay.portlet.bookmarks
model.BookmarksEntr
com-
37
getEntry
38
long entryId)
39
throws
com ,
liferay.portal
kernel.exception
PortalExc
eption ,
40
3
com.liferay.portal
kernel.exception.SystemException;
@Transactional (propagation
Propagation
SUPPORTS,
reado
nly
true)
public
int getFoldersEntriesCount (long groupId_
46
util.List java.lang.Long-
folderIds)
java
47
throws
com .
liferay.portal
kernel.exception.SystemExc
48
eption;
49
50
@Transactional (propagation
Propagation . SUPPORTS
reado
51
nly
true)
52
public java
util.List<com.liferay.portlet.bookmarks. mode
53
1.BookmarksEntryz
getGroupEntries
54
long
groupId
int
int end)
start,
55
throws
com ,
liferay.portal
kernel.exception.SystemExc
56
eption;
57
58
@Transactional (propagation
Propagation . SUPPORTS
reado
59
nly
true
public java
util.List<com.liferay.portlet.bookmarks. mode
1.BookmarksEntryz
getGroupEntries
long
groupId
long
userId ,
int end)
62
int
start,
throws
com ,
liferay.portal
kernel.exception.SystemExc
eption;
65
@Transactional (propagation
Propagation . SUPPORTS
reado
66
nly
true)
68
public
int getGroupEntriesCount (long groupId)
69
throws
com. liferay.portal
kernel.exception.SystemExc
70
eption;
1
@Transactional (propagation
Propagation . SUPPORTS,
reado
puylictrue) getGroupEntriesCount(long groupld,
long userId)
throws
com. liferay.portal
kernel.exception.SystemExc
76
eption;",2.778260946273804,-1.2823766832680903,0.341708339242858,unreadable,unreadable,low,,java,40,1,1.0,5.0,Code,4579873ce74a728c8e3251d322a6017a48ced423576b028bb78d6f6080369783,f3584c46a4c0bdcba17e7da5c4f40677ef6aa707f41773e41c0363150f5e3568,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 36, ""original_snippet_id"": ""144""}",,,36
rq0_0136,147,Dorn,"1 public
class PluginGlobalPreferencesTab implements IGlobalPr
2 eferencesPanel
3
protected PluginQueryTokenizerPreferencesPanel
~prefs
5
null;
6
7
private JScrollPane
_myscrolledPanel;
private String
title
null;
10
I
private String _hint
null;
public PluginGlobalPreferencesTab(PluginQueryTokenizerPr
eferenyesPaneedPanesPaneer
eev JScrol Pane-
(prefsPanel) ;
~prefs
prefsPanel;
18
19
public void initialize(IApplication app)
{
20
/ *
Do Nothing
*/
21
22
23
public void uninitialize( IApplication app)
{
24
/ *
Do Nothing
*/
25
26
27
public void applyChanges()
{
28
if
(_prefs
!= null)
29
_prefs.applyChanges() ;
30
31
32
33
34
(non-Javadoc)
35
36
net.sourceforge.squirrel_sql.client util.IOption
@see
37
Panel#getTitle( )
38
39
public String getTitle()
{
_title;
40
return
1
public void setTitle(String title)
{
this _
title
title;
48
(non-Javadoc)
49
50
sourceforge
squi
rrel_sql.client.util.IOption
@see
net
52
Panel#getHint ( )
53
public String getHint ()
54
hint;
return
55",3.439655065536499,0.2228713018826735,0.650292639652492,readable,discard,mid,,java,27,8,1.0,5.0,Code,0528305782d2e5e2ab82d50b6458e1b812009b480b40eef62b732e66ed09736e,225980f16e6647b6644859d1b6b625533203a4074c213d68c4a648c6139e9c45,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 37, ""original_snippet_id"": ""147""}",,,37
rq0_0137,148,Dorn,"layoutRevision. setCreateDate(serviceContext
getc
reateDate(now) )
3
layoutRevision. setModifiedDate(serviceContext.ge
tModifiedDate(now) ) ;
5
layoutRevision.setLayoutSetBranchId
oldLayoutRevision.getLayoutSetBranchId( ) ) ;
6
7
layoutRevision. setParentLayoutRevisionId
oldLayoutRevision.getLayoutRevisionId() ) ;
layoutRevision. setHead
false)
10
layoutRevision.setLayoutBranchId( layoutBranchId) ;
I
layoutRevision.setPlid(oldLayoutRevision.getPlid() ) ;
layoutRevision.setPrivateLayout
oldLayoutRevision.isPrivateLayout() ) ;
{ayoutRevision:
setMameetamele) ;
layoutRevision.setDescription(description) ;
layoutRevision. setKeywords (keywords)
18
layoutRevision. setRobots(robots)
19
layoutRevision.setTypeSettings(typeSettings) ;
20
21
if (iconImage)
{
22
layoutRevision.setIconImage(iconImage)
23
layoutRevision. setIconImageId( iconImageId) ;
24
25
26
layoutRevision.setThemeId (themeId)
27
layoutRevision. setColorSchemeId(colorSchemeId) ;
28
layoutRevision. setWapThemeId (wapThemeId) ;
layoutRevision.setWapColorSchemeId (wapColorSchemeId) ;
29
30
layoutRevision.setCss(css)
31
layoutRevision. setStatus (WorkflowConstants. STATUS_DRAFT) ;
32
layoutRevision. setStatusDate(serviceContext.getM
33
odifiedDate (now) )",3.65350866317749,0.7095745966219621,0.750069551626996,readable,readable,high,,java,28,1,1.0,5.0,Code,23d8f3336a373a882302e2eb2d32c9d76e6cce13c88f0a59e2650d82ff1df8b3,e45c55e1d70b360fcbf295230e42c0cd298e1cb48e8b73363a75c5aa0e403560,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 38, ""original_snippet_id"": ""148""}",,,38
rq0_0138,149,Dorn,"selenium.clickAt(""link-Search All
Users'
RuntimeVariables
replace(
'Search
All
Users"" ) ) ;
3
selenium.waitForPageToLoad ( ""30000"") ;
loadRequiredJavaScriptModules ( ) ;
5
boolean
advancedVisible
selenium.isVisible(
6
7
""link-Advanced |uoobb"" ) ;
if
advancedVisible)
{
10
label
3;",2.4827585220336914,-1.954902210393207,0.2038368248194467,unreadable,unreadable,low,,java,8,1,1.0,5.0,Code,bcea06b20ea09ff0beff46931bd4162dabbc4e0216b64dec089b1d71d1bcd616,a1481ac49c9d77e4718cc2373189ae3ce148537c1a7dfe1bfc5d2a5ba788cad9,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 39, ""original_snippet_id"": ""149""}",,,39
rq0_0139,150,Dorn,"return
dataType;
3
public int getPrecision()
5
_precision;
6
return
7
9
public String getLiteralPrefix()
I
{
return
literalPrefix;
public
String getLiteralSuffix()
literalSuffix;
return
18
19
public String getCreateParams ()
20
{
21
return
createParams
22
23
24
X*
25
@see java. lang. Object#hashCode( )
26
27
@Override
28
public
int hashCode( )
29
final
int prime
31;
30
result
super.hashCode( ) ;
int
31
result
prime
result
autoIncrement
1231
32
237) ;
33
return
result;
34
35
36
37
@see java. lang. Object#equals (java. lang. Object)
38
39
@Override
public boolean equals(Object obj)
40
1
if
this
obj )
return
true
if
super.equals (obj ) )
if (getctassa)se; obj getclass())
false
return
47
final DataTypeInfo
other
(DataTypeInfo)
obj;
48
if
getSimpleName( ) .equals(other getSimpleName() ) )
49
return
false;
50
return
true;
51",3.101214647293091,-0.5473755793904456,0.4923876981776416,unreadable,unreadable,low,,java,38,11,1.0,5.0,Code,e520300f02799f53a488e24ddb49166cab64c24d087dec94ac43b5f5ff3b3a39,c35ec328e2413cc00a423c835bfc0d2dc61618bc98b2f066e2ce8cadf9992c24,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 40, ""original_snippet_id"": ""150""}",,,40
rq0_0140,151,Dorn,"package org.gudy
azureus2 pluginsimpl
local.update;
2
3
@author
parg
5
6
7
8]import java.io .
10
org.gudy.azureus2.platform.PlatformManager;
import
11
import
org.gudy.azureus2 platform.PlatformManagerCapabilitie
12
13
import org.gudy.azureus2 platform.PlatformManagerFactory;
14
org.gudy.azureus2.plugins.update
import
15
16  import
org.gudy.azureus2 core3.util
17
import org.gudy.azureus2.core3
internat .MessageText;
18
org.gudy.azureus2.core3.logging
import
19
20
aelitis.azureus.core.update. AzureusRestarter;
import
com .
21 import
com.aelitis
azureus
core.update
AzureusRestarterFacto
22
ry;
23
24 public
class
25 UpdateInstallerImpl
26
implements UpdateInstaller
27
28
these
and
11
change
the Updater! ! ! !
1/
change
you
need
to
29
30
protected
static
final String
UPDATE DIR
updates""
31
protected
static
final String
ACTIONS
'install.act
32
33
protected
static
AEMonitor
classmon
new
AEMonitor(
34
UpdateInstaller:class
);
35
36
private UpdateManagerImpl
manager;
37
private File
install_dir;
38
39
protected
static
void
checkForFailedInstalls(
40
1
UpdateManagerImpl
manager
try{
File
update_dir
File(
manager.getUserDir()
new
File.separator
UPDATE DIR
) ;
47
File[ ]
dirs
update_dir.listFiles ( ) ;
48
49
if
dirs
V=
null ) {
50
51
boolean
found_failure
false;
52
53
String
files",3.6064257621765137,0.6024199670256514,0.7281022500688283,readable,readable,high,,java,30,1,1.0,5.0,Code,50c4d82e8d268cb9104d95c3bcb22aff4977b451e82949c333fd1dda3d7de0f3,d5984607d31ff8694b8722fde6cbae01010e103bdf209267d2748f7f677fb6f8,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 41, ""original_snippet_id"": ""151""}",,,41
rq0_0141,153,Dorn,"throws PortalException,
SystemException
{
3
for (PollsQuestion question
pollsQuestionPersistence. findByGroupId (groupId) )
5
deleteQuestion(question)
6
7
9
10
pub
lic PollsQuestion getQuestion (long questionId)
I
throws PortalException,
SystemException
return pollsQuestionPersistence. findByPrimaryKey
que
stionId) ;
public List PollsQuestion> getQuestions (long groupId)
18
throws SystemException
19
20
pollsQuestionPersistence.findByGroupId (groupId) ;
return
21
22
23
public List PollsQuestion> getQuestions(long groupId ,
in
24
int end)
start,
25
throws SystemException
{
26
27
return pollsQuestionPersistence. findByGroupId(groupI
28
end) ;
d ,
start,
29
30
31
public
int getQuestionsCount(long groupId)
throws System
32
Exception
33
return pollsQuestionPersistence. countByGroupId(groupId) ;
34",2.2674896717071533,-2.444826438296785,0.1033996034361453,unreadable,unreadable,low,,java,21,5,1.0,5.0,Code,c6c1659a21003184e660ce59683462dc42b8a04464a84e451c57e590eeeffbd5,e99b05a74e41cb096ed0479dd06ccd1ad871353c15da1ac19de31c9edb1470cf,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 42, ""original_snippet_id"": ""153""}",,,42
rq0_0142,154,Dorn,"public String
get
(Object key)
String value
null;
3
if (key
null)
1=
5
FacesContext
facesContext
FacesContext.getCurr
entInstance ( ) ;
6
7
Locale
locale
facesContext.getViewRoot ( ) .getLocale() ;
10
if
(locale
null)
I
locale
facesContext.getApplication() .getDe
faultLocale( ) ;
value
LanguageUtil.get (locale,
key
toString() ) ;
if
(_log.isDebugEnabLed ( ) )
{
18
-log.debug
19
{locale=
locale
key=
key
20
value=
value) _
21
22
23
24
return value;
25
26
27
public boolean
isEmpty ( )
28
new UnsupportedOperationException() ;
throw
29
30
31
public Set -String
keySet ( )
32
throw
new UnsupportedOperationException() _
33",3.3958332538604736,0.1231384923370928,0.6298468529348783,readable,discard,mid,,java,22,6,1.0,5.0,Code,f1fb9811676c6acd2d1a36278e0c60738d902aa2ff432784e133b06cc5fcd931,f3383ffc6aefd7ddcf78ef0d5d5d8d343d779ddc35ea5b760ac21846ae4eb6d5,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 43, ""original_snippet_id"": ""154""}",,,43
rq0_0143,155,Dorn,"testSuite.addTestSuite(AddPortletMBTest.class)
testSuite.addTestSuite(AddMBCategoryTest.class) ;
2
3
testSuite.addTestSuite(AddMBMessagelTaglTest
class)
testSuite addTestSuite(AddMBMessage2Tag2Test.class
5
testSuite.addTestSuite(AddMBMessage3Tag3Test
class
testSuite addTestSuite(AddMBMessageATagTest
class_
6
7
testSuite addTestSuite(AddMBMessageBTagTest
class)
testSuite addTestSuite(AddMBMessageCTagTest.class)
testSuite.addTestSuite(SearchTagsTest.class)
10
testSuite.addTestSuite(ViewTagsTest.class) ;",3.543209791183472,0.458548544230568,0.698607799459939,readable,discard,mid,,java,10,1,1.0,5.0,Code,8aa5deb2cb067764164f088b4987b6eab7d61f1bcf93696fc4304286cb3c1438,554177b6762690ba70a914377242488e2ddeb299a4c20a6c6abb75cdf8af69b7,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 44, ""original_snippet_id"": ""155""}",,,44
rq0_0144,156,Dorn,"throws
InstanceNotFoundException, MBeanRegistrationE
xception
3
synchronized
(_objectNameCache)
5
ObjectName objectName
objectNameCache.get (obj
ectNameCacheKey)
6
7
if
(objectName
null)
S=
mBeanServer.unregisterMBean (defaultobjectName)
10
12
else
{
objectNameCache
remove(objectNameCacheKey)",3.531496047973633,0.4318895706297144,0.6931425599781971,readable,discard,mid,,java,8,1,1.0,5.0,Code,e92da8c2e0d5ca7c74f367cf56711e20a66e9680fdeba311fdaa99249754ea4d,d314eb90d867d7e86b2e2df7b4d502a781fd091a6206dbac5fd1e52b4e0feb01,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 45, ""original_snippet_id"": ""156""}",,,45
rq0_0145,158,Dorn,"public
long
2
3
getInterval () ;
5
public long
getMinInterval() ;
6
7
public
int
getTimeUnti NextUpdate()",2.6763484477996826,-1.5143164276989332,0.2941593875229776,unreadable,unreadable,low,,java,6,1,1.0,5.0,Code,9e7d43793767f018ab75b059e3f0500225b9bf5bf5d01a37dad57b4137446c6f,6be43b28b340d26be1c140570ffd9015d2d7fd37b3df46891a69afca2d956c3a,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 46, ""original_snippet_id"": ""158""}",,,46
rq0_0146,160,Dorn,"**
Created
Sep
19 ,
2008
2
on
3
Copyright
2008 Vuze ,
Inc .
All
rights reserved _
5
This
program
is
free software;
you
can
redistribute
it
an
d/or modify
6
7
it
under
the
terms
of
the
GNU
General Public License
as
ublished
by
the Free Software Foundation;
version
2 of
the
License
on
10
ly _
11
12
This
is
distributed
in the
hope
that
will
be
program
it
13
seful,
15
but
WITHOUT
ANY WARRANTY ;
Without
the implied Warran
even
ty
of
16
MERCHANTABILITY
or FITNESS
FOR
PARTICULAR PURPOSE
See
17
the
18
GNU General
Public
License
for
more details_
19
20
You
should
have received
of
the GNU General
Public
copy
21
License
22
along
with
this
if
write
to the Free
Softwa
program;
not ,
23
re
24
Foundation,
Inc. ,
59 Temple Place,
Suite 330,
Boston,
MA
25
02111-1307
USA
26
27
28
package org.gudy.azureus2.plugins.download;
29
30
**
31
For registering
columns
menus ,
etc with
datasource
32
@author TuxPaper
33
@created
Sep
19 ,
2008
34
35
36 public
interface
DownloadTypeIncomplete
37",3.686991930007935,0.7857782072451989,0.7656917202695299,readable,readable,high,,java,3,1,1.0,5.0,Code,81ea54f2185a71eafbfa178eb20e06d599d0e800f6cc6bf02cd3f9ebb8be03a4,55d9544ab9c44b31a195d7a792dd89400aca408279e3f3b276e132892edaa38a,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 47, ""original_snippet_id"": ""160""}",,,47
rq0_0147,161,Dorn,"1**
Sets
group permission
finder_
3
the
org
@param orgGroupPermissionFinder
the org group permiss
5
ion
finder
6
7
public void setOrgGroupPermissionFinder(
OrgGroupPermissionFinder orgGroupPermissionFinder)
this.orgGroupPermissionFinder
orgGroupPermissionFinder;
10",3.934426307678223,1.348907040111799,0.8811362972727196,readable,readable,high,,java,4,1,1.0,5.0,Code,d47f12d02c2faad51f6b266b6523fa1928fefa0f4122bcb4fd2d486623251097,9446a12687e6e6390df910dd2b9ed3e76626f48c8ac597fef7545c4828946aee,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 48, ""original_snippet_id"": ""161""}",,,48
rq0_0148,162,Dorn,"com
liferay.portal.service.ServiceContext serviceContext)
liferay.portal.kernel.exception.PortalExc
3
throws
com
eption,
liferay.portal.kernel.exception.SystemException
com
5
try
MethodKey methodKey
MethodKey (LayoutSetPro
6
new
totypeServiceUtil class.getName
7
updateLayoutSetPrototype""
updateLayoutSetPrototypeParameterTypes4)
10
I
MethodHandler methodHandler
new MethodHandler(
methodKey_
layoutSetPrototypeId,
nameMap ,
description ,
active
layoutsUpdateable,
serviceContext)
Object returnObj
null;
18
try
19
returnobj
TunnelUtil
invoke(httpPrincipal_
20
methodHandler) ;
21
22
catch
(Exception
e)
23
if
(e
instanceof
com. liferay.portal.kernel
24
xception.PortalException)
25
throw
(com.liferay.portal
kernel.excepti
26
PortalException)e;
on
27
28
29
if
(e
instanceof
com.liferay.portal.kernel _
30
xception.SystemException)
31
throw
(com.liferay.portal
kernel.excepti
32
SystemException)e;
on .
33
34
35
throw
new
com.liferay.portal.kernel.exceptio
36
SystemException(e)
n .
37
38
39
return
(com.liferay.portal.model.LayoutSetProtot
40
ype) returnObj ;
1
catch
(com.liferay.portal
kernel.exception.SystemExc
eption se)
-log.error(se,
se) ;
throw
se
47
48
49
50
public static
liferay.portal.model.LayoutSetPrototyp
com
51
updateLayoutSetPrototype
52
HttpPrincipal
httpPrincipal,
long
layoutSetPrototypeId,
53
java. lang.String
settings)
54
throws
liferay.portal
kernel.exception.PortalExc
com
55
eption,
56
liferay.portal
kernel
exception.SystemException
com
57
try
58
MethodKey methodKey
MethodKey (LayoutSetPro
new
59
totypeServiceUtil.class.getName() ,
updateLayoutSetPrototype""
60
61
updateLayoutSetPrototypeParameterTypes5)
62
63
MethodHandler methodHandler
new MethodHandler(
methodKey_
64
65
layoutSetPrototypeId,
settings) ;",3.280632495880127,-0.1390436223618795,0.5760980452683478,unreadable,discard,mid,,java,41,4,1.0,5.0,Code,e2516c575351528582f58f7cbdd01b8b571668cdb3c7bdc1f5f5ff8deb879205,9590982163b87f6d80e7834a112abbb59ee2c26777051105eb0cd4c2b57fac6c,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 49, ""original_snippet_id"": ""162""}",,,49
