pair_id,snippet_id_a,snippet_id_b,dataset_a,dataset_b,difficulty,human_score_z_a,human_score_z_b,abs_human_score_gap,gold_preference,rf_score_a,rf_score_b,rf_pred_preference,rf_correct,rf_margin_raw,rf_margin_abs,rf_margin_percentile,vlm_condition,vlm_ab_choice,vlm_ba_choice,vlm_parsed_ab,vlm_parsed_ba,vlm_strict_swap_valid,vlm_pred_preference,vlm_correct,vlm_parse_failure,image_a_path,image_b_path,outcome_group
full_rq0_seed42__rq0_0226__rq0_0273,rq0_0226,rq0_0273,Scalabrino,Scalabrino,easy,0.5386660602292682,-0.5503761919733818,1.08904225220265,rq0_0226,-0.3195073500560835,-0.3278426828873654,rq0_0226,True,0.008335332831281905,0.008335332831281905,0.010666666666666666,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0226.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0273.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0227__rq0_0262,rq0_0227,rq0_0262,Scalabrino,Scalabrino,easy,1.0831871863305926,-0.187362107905831,1.2705492942364236,rq0_0227,0.0677960767886633,-0.6328072934874471,rq0_0227,True,0.7006033702761104,0.7006033702761104,0.759,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0227.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0262.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0227__rq0_0283,rq0_0227,rq0_0283,Scalabrino,Scalabrino,easy,1.0831871863305926,-1.457911402142256,2.5410985884728485,rq0_0227,0.0677960767886633,-0.5394962979991305,rq0_0227,True,0.6072923747877937,0.6072923747877937,0.6843333333333333,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0227.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0283.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0229__rq0_0246,rq0_0229,rq0_0246,Scalabrino,Scalabrino,easy,-0.0058550658720567,1.6277083124319185,1.6335633783039751,rq0_0246,-0.0323283974417419,0.5822448021656732,rq0_0246,True,-0.6145731996074151,0.6145731996074151,0.691,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0246,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0229.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0246.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0229__rq0_0306,rq0_0229,rq0_0306,Scalabrino,Scalabrino,easy,-0.0058550658720567,1.2646942283643683,1.270549294236425,rq0_0306,-0.0323283974417419,0.1667687635020968,rq0_0306,True,-0.1990971609438387,0.1990971609438387,0.25233333333333335,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0229,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0229.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0306.png,RF_correct__VLM_wrong
full_rq0_seed42__rq0_0230__rq0_0254,rq0_0230,rq0_0254,Scalabrino,Scalabrino,easy,0.7201731022630425,-0.5503761919733818,1.2705492942364245,rq0_0230,-0.3942367732114828,-0.6419482742730418,rq0_0230,True,0.24771150106155898,0.24771150106155898,0.30766666666666664,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0230.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0254.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0231__rq0_0271,rq0_0231,rq0_0271,Scalabrino,Scalabrino,easy,-1.457911402142256,0.7201731022630425,2.1780845044052985,rq0_0271,-0.2980344580343247,-0.5622185520280097,rq0_0231,False,0.26418409399368503,0.26418409399368503,0.32966666666666666,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0231.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0271.png,RF_wrong__VLM_invalid
full_rq0_seed42__rq0_0231__rq0_0299,rq0_0231,rq0_0299,Scalabrino,Scalabrino,easy,-1.457911402142256,0.3571590181954932,1.815070420337749,rq0_0299,-0.2980344580343247,-0.4222204803288537,rq0_0231,False,0.12418602229452896,0.12418602229452896,0.15766666666666668,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0231.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0299.png,RF_wrong__VLM_invalid
full_rq0_seed42__rq0_0232__rq0_0252,rq0_0232,rq0_0252,Scalabrino,Scalabrino,easy,-0.9133902760409311,0.3571590181954932,1.2705492942364245,rq0_0252,-0.493916237183678,0.1113368373843486,rq0_0252,True,-0.6052530745680266,0.6052530745680266,0.682,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0232,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0232.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0252.png,RF_correct__VLM_wrong
full_rq0_seed42__rq0_0232__rq0_0264,rq0_0232,rq0_0264,Scalabrino,Scalabrino,easy,-0.9133902760409311,0.3571590181954932,1.2705492942364245,rq0_0264,-0.493916237183678,-0.019818408443125,rq0_0264,True,-0.474097828740553,0.474097828740553,0.558,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0232.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0264.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0232__rq0_0304,rq0_0232,rq0_0304,Scalabrino,Scalabrino,easy,-0.9133902760409311,0.9016801442968184,1.8150704203377492,rq0_0304,-0.493916237183678,-0.9326626495662602,rq0_0232,False,0.4387464123825822,0.4387464123825822,0.5236666666666666,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0304,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0232.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0304.png,RF_wrong__VLM_correct
full_rq0_seed42__rq0_0234__rq0_0267,rq0_0234,rq0_0267,Scalabrino,Scalabrino,easy,0.5386660602292682,-0.5503761919733818,1.08904225220265,rq0_0234,-0.7084347803699761,0.1111715111604033,rq0_0267,False,-0.8196062915303794,0.8196062915303794,0.8293333333333334,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0234,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0234.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0267.png,RF_wrong__VLM_correct
full_rq0_seed42__rq0_0234__rq0_0294,rq0_0234,rq0_0294,Scalabrino,Scalabrino,easy,0.5386660602292682,-1.8209254862098048,2.359591546439073,rq0_0234,-0.7084347803699761,-0.0734275873828566,rq0_0294,False,-0.6350071929871195,0.6350071929871195,0.704,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0234,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0234.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0294.png,RF_wrong__VLM_correct
full_rq0_seed42__rq0_0235__rq0_0245,rq0_0235,rq0_0245,Scalabrino,Scalabrino,easy,0.7201731022630425,-0.368869149939606,1.0890422522026486,rq0_0235,-0.4660748435680717,-0.6081316465617224,rq0_0235,True,0.14205680299365064,0.14205680299365064,0.17966666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0235.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0245.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0235__rq0_0281,rq0_0235,rq0_0281,Scalabrino,Scalabrino,easy,0.7201731022630425,-0.5503761919733818,1.2705492942364245,rq0_0235,-0.4660748435680717,-0.0613930495091655,rq0_0281,False,-0.4046817940589062,0.4046817940589062,0.483,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0235.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0281.png,RF_wrong__VLM_invalid
full_rq0_seed42__rq0_0235__rq0_0282,rq0_0235,rq0_0282,Scalabrino,Scalabrino,easy,0.7201731022630425,1.990722396499468,1.2705492942364254,rq0_0282,-0.4660748435680717,-0.614277546852658,rq0_0235,False,0.1482027032845863,0.1482027032845863,0.18833333333333332,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0235,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0235.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0282.png,RF_wrong__VLM_wrong
full_rq0_seed42__rq0_0235__rq0_0302,rq0_0235,rq0_0302,Scalabrino,Scalabrino,easy,0.7201731022630425,-0.5503761919733818,1.2705492942364245,rq0_0235,-0.4660748435680717,-0.2205196473620549,rq0_0302,False,-0.24555519620601682,0.24555519620601682,0.304,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0235.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0302.png,RF_wrong__VLM_invalid
full_rq0_seed42__rq0_0236__rq0_0278,rq0_0236,rq0_0278,Scalabrino,Scalabrino,easy,0.9016801442968184,-1.2764043601084811,2.1780845044052994,rq0_0236,0.2222084299445338,-0.4260775835121618,rq0_0236,True,0.6482860134566956,0.6482860134566956,0.7136666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0236,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0236.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0278.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0238__rq0_0308,rq0_0238,rq0_0308,Scalabrino,Scalabrino,easy,0.1756519761617182,-0.9133902760409311,1.0890422522026493,rq0_0238,0.017110240687671,-0.0488353848522677,rq0_0238,True,0.0659456255399387,0.0659456255399387,0.084,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0238.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0308.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0240__rq0_0286,rq0_0240,rq0_0286,Scalabrino,Scalabrino,easy,0.3571590181954932,-1.2764043601084811,1.6335633783039745,rq0_0240,-0.4402468161718604,-0.7084771691980759,rq0_0240,True,0.2682303530262155,0.2682303530262155,0.334,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0240.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0286.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0241__rq0_0242,rq0_0241,rq0_0242,Scalabrino,Scalabrino,easy,-0.5503761919733818,0.5386660602292682,1.08904225220265,rq0_0242,-0.1356104116612271,0.0639554032813981,rq0_0242,True,-0.19956581494262518,0.19956581494262518,0.25333333333333335,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0242,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0241.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0242.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0241__rq0_0289,rq0_0241,rq0_0289,Scalabrino,Scalabrino,easy,-0.5503761919733818,0.7201731022630425,1.2705492942364245,rq0_0289,-0.1356104116612271,-0.2917608786290341,rq0_0241,False,0.15615046696780702,0.15615046696780702,0.199,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0289,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0241.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0289.png,RF_wrong__VLM_correct
full_rq0_seed42__rq0_0241__rq0_0306,rq0_0241,rq0_0306,Scalabrino,Scalabrino,easy,-0.5503761919733818,1.2646942283643683,1.81507042033775,rq0_0306,-0.1356104116612271,0.1667687635020968,rq0_0306,True,-0.3023791751633239,0.3023791751633239,0.37166666666666665,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0241.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0306.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0242__rq0_0283,rq0_0242,rq0_0283,Scalabrino,Scalabrino,easy,0.5386660602292682,-1.457911402142256,1.996577462371524,rq0_0242,0.0639554032813981,-0.5394962979991305,rq0_0242,True,0.6034517012805285,0.6034517012805285,0.6793333333333333,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0242,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0242.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0283.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0242__rq0_0285,rq0_0242,rq0_0285,Scalabrino,Scalabrino,easy,0.5386660602292682,-1.094897318074706,1.633563378303974,rq0_0242,0.0639554032813981,-0.489857706460394,rq0_0242,True,0.5538131097417921,0.5538131097417921,0.6356666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0242,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0242.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0285.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0242__rq0_0294,rq0_0242,rq0_0294,Scalabrino,Scalabrino,easy,0.5386660602292682,-1.8209254862098048,2.359591546439073,rq0_0242,0.0639554032813981,-0.0734275873828566,rq0_0242,True,0.1373829906642547,0.1373829906642547,0.17566666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0242,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0242.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0294.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0243__rq0_0283,rq0_0243,rq0_0283,Scalabrino,Scalabrino,easy,0.3571590181954932,-1.457911402142256,1.815070420337749,rq0_0243,0.2409286004590333,-0.5394962979991305,rq0_0243,True,0.7804248984581638,0.7804248984581638,0.809,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0243,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0243.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0283.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0244__rq0_0284,rq0_0244,rq0_0284,Scalabrino,Scalabrino,easy,1.4462012703981426,-0.368869149939606,1.8150704203377488,rq0_0244,0.3264065948293049,-0.6754948311043172,rq0_0244,True,1.001901425933622,1.001901425933622,0.9166666666666666,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0284,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0244.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0284.png,RF_correct__VLM_wrong
full_rq0_seed42__rq0_0246__rq0_0261,rq0_0246,rq0_0261,Scalabrino,Scalabrino,easy,1.6277083124319185,-1.094897318074706,2.7226056305066244,rq0_0246,0.5822448021656732,-0.6149992738623151,rq0_0246,True,1.1972440760279883,1.1972440760279883,0.9693333333333334,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0246,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0246.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0261.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0246__rq0_0264,rq0_0246,rq0_0264,Scalabrino,Scalabrino,easy,1.6277083124319185,0.3571590181954932,1.2705492942364254,rq0_0246,0.5822448021656732,-0.019818408443125,rq0_0246,True,0.6020632106087982,0.6020632106087982,0.6783333333333333,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0246,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0246.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0264.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0246__rq0_0268,rq0_0246,rq0_0268,Scalabrino,Scalabrino,easy,1.6277083124319185,-0.187362107905831,1.8150704203377492,rq0_0246,0.5822448021656732,0.186422549956586,rq0_0246,True,0.3958222522090872,0.3958222522090872,0.472,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0246,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0246.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0268.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0246__rq0_0293,rq0_0246,rq0_0293,Scalabrino,Scalabrino,easy,1.6277083124319185,-0.731883234007156,2.3595915464390744,rq0_0246,0.5822448021656732,0.4913475521506958,rq0_0246,True,0.0908972500149774,0.0908972500149774,0.12033333333333333,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0246.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0293.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0247__rq0_0287,rq0_0247,rq0_0287,Scalabrino,Scalabrino,easy,-0.731883234007156,1.8092153544656928,2.541098588472849,rq0_0287,-0.0724369346084472,0.442326771983625,rq0_0287,True,-0.5147637065920723,0.5147637065920723,0.6016666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0287,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0247.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0287.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0248__rq0_0261,rq0_0248,rq0_0261,Scalabrino,Scalabrino,easy,1.4462012703981426,-1.094897318074706,2.5410985884728485,rq0_0248,0.0116877809452658,-0.6149992738623151,rq0_0248,True,0.6266870548075809,0.6266870548075809,0.6983333333333334,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0248.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0261.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0248__rq0_0310,rq0_0248,rq0_0310,Scalabrino,Scalabrino,easy,1.4462012703981426,-1.8209254862098048,3.267126756607948,rq0_0248,0.0116877809452658,-0.671269215727917,rq0_0248,True,0.6829569966731828,0.6829569966731828,0.743,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0248.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0310.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0249__rq0_0283,rq0_0249,rq0_0283,Scalabrino,Scalabrino,easy,-2.909967738412456,-1.457911402142256,1.4520563362702,rq0_0283,-0.3325716612779205,-0.5394962979991305,rq0_0249,False,0.20692463672120998,0.20692463672120998,0.261,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0249.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0283.png,RF_wrong__VLM_invalid
full_rq0_seed42__rq0_0249__rq0_0307,rq0_0249,rq0_0307,Scalabrino,Scalabrino,easy,-2.909967738412456,0.1756519761617182,3.0856197145741744,rq0_0307,-0.3325716612779205,0.0584078289171755,rq0_0307,True,-0.390979490195096,0.390979490195096,0.4673333333333333,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0249.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0307.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0250__rq0_0294,rq0_0250,rq0_0294,Scalabrino,Scalabrino,easy,1.2646942283643683,-1.8209254862098048,3.085619714574173,rq0_0250,0.0636367483931165,-0.0734275873828566,rq0_0250,True,0.1370643357759731,0.1370643357759731,0.17466666666666666,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0250.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0294.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0251__rq0_0256,rq0_0251,rq0_0256,Scalabrino,Scalabrino,easy,-1.2764043601084811,0.3571590181954932,1.6335633783039745,rq0_0256,-0.7606391266273956,0.1426239067971434,rq0_0256,True,-0.9032630334245391,0.9032630334245391,0.8726666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0251.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0256.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0251__rq0_0265,rq0_0251,rq0_0265,Scalabrino,Scalabrino,easy,-1.2764043601084811,0.7201731022630425,1.996577462371524,rq0_0265,-0.7606391266273956,0.2897671865780035,rq0_0265,True,-1.0504063132053991,1.0504063132053991,0.9353333333333333,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0251.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0265.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0252__rq0_0263,rq0_0252,rq0_0263,Scalabrino,Scalabrino,easy,0.3571590181954932,-1.094897318074706,1.452056336270199,rq0_0252,0.1113368373843486,-0.6307330280597461,rq0_0252,True,0.7420698654440947,0.7420698654440947,0.786,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0252.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0263.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0256__rq0_0288,rq0_0256,rq0_0288,Scalabrino,Scalabrino,easy,0.3571590181954932,1.4462012703981426,1.0890422522026495,rq0_0288,0.1426239067971434,-0.0857291554547994,rq0_0256,False,0.2283530622519428,0.2283530622519428,0.2836666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0256.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0288.png,RF_wrong__VLM_invalid
full_rq0_seed42__rq0_0258__rq0_0275,rq0_0258,rq0_0275,Scalabrino,Scalabrino,easy,-0.187362107905831,1.6277083124319185,1.8150704203377492,rq0_0275,-0.4525885892494244,0.1841100361012481,rq0_0275,True,-0.6366986253506726,0.6366986253506726,0.7056666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0258.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0275.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0259__rq0_0266,rq0_0259,rq0_0266,Scalabrino,Scalabrino,easy,0.3571590181954932,1.6277083124319185,1.2705492942364254,rq0_0266,-0.4049317726961998,0.4512081232348849,rq0_0266,True,-0.8561398959310846,0.8561398959310846,0.8506666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0266,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0259.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0266.png,RF_correct__VLM_correct
